timestamp,cpu_percent,rss_bytes
2025-09-17T20:28:42.066608,1.00,70688768
2025-09-17T20:28:43.071431,0.00,70688768
2025-09-17T20:28:44.076424,0.00,70688768
2025-09-17T20:28:45.081373,15.90,85590016
2025-09-17T20:28:46.086058,88.60,75300864
2025-09-17T20:28:47.116415,119.40,72630272
2025-09-17T20:28:48.139428,112.40,76251136
2025-09-17T20:28:49.172698,121.90,72761344
2025-09-17T20:28:50.197507,108.30,78594048
2025-09-17T20:28:51.230145,120.10,71729152
2025-09-17T20:28:52.235950,113.30,76976128
2025-09-17T20:28:53.369126,117.40,74682368
2025-09-17T20:28:54.409472,111.50,76161024
2025-09-17T20:28:55.436383,123.70,76296192
2025-09-17T20:28:56.460968,114.20,74067968
2025-09-17T20:28:57.474261,124.30,72744960
2025-09-17T20:28:58.501460,116.80,76910592
2025-09-17T20:28:59.631882,109.70,76419072
2025-09-17T20:29:00.734771,125.10,74956800
2025-09-17T20:29:01.759630,112.20,76869632
2025-09-17T20:29:02.786164,103.00,71966720
2025-09-17T20:29:03.792223,109.30,75132928
2025-09-17T20:29:04.821228,111.80,72122368
2025-09-17T20:29:05.849314,105.00,72151040
2025-09-17T20:29:06.874506,108.30,74330112
2025-09-17T20:29:07.929095,125.20,79208448
2025-09-17T20:29:08.964364,121.70,76103680
2025-09-17T20:29:09.995429,128.00,72134656
2025-09-17T20:29:11.009363,109.50,77172736
2025-09-17T20:29:12.030341,108.70,71999488
2025-09-17T20:29:13.045520,124.10,75382784
2025-09-17T20:29:14.082997,125.30,81104896
2025-09-17T20:29:15.125591,113.20,72019968
2025-09-17T20:29:16.136304,114.80,77201408
2025-09-17T20:29:17.180887,113.00,76267520
2025-09-17T20:29:18.212006,123.20,73207808
2025-09-17T20:29:19.251356,117.30,74272768
2025-09-17T20:29:20.339746,117.60,80879616
2025-09-17T20:29:21.364754,122.90,75186176
2025-09-17T20:29:22.393107,120.60,76939264
2025-09-17T20:29:23.448719,105.20,76656640
2025-09-17T20:29:24.486967,130.00,72892416
2025-09-17T20:29:25.531981,99.50,76570624
2025-09-17T20:29:26.551987,119.60,72990720
2025-09-17T20:29:27.579701,118.70,83271680
2025-09-17T20:29:28.611793,110.50,74096640
2025-09-17T20:29:29.692716,135.10,74096640
2025-09-17T20:29:30.717324,94.70,74272768
2025-09-17T20:29:31.741807,104.40,72032256
2025-09-17T20:29:32.762294,112.50,74326016
2025-09-17T20:29:33.819559,123.00,73089024
2025-09-17T20:29:34.840330,111.70,74567680
2025-09-17T20:29:35.905371,123.90,72331264
2025-09-17T20:29:36.927700,106.60,72802304
2025-09-17T20:29:37.954753,123.70,72884224
2025-09-17T20:29:38.983005,113.80,78962688
2025-09-17T20:29:40.002625,159.90,72597504
2025-09-17T20:29:41.034667,108.50,79060992
2025-09-17T20:29:42.053727,52.00,73441280
2025-09-17T20:29:43.057904,70.70,72585216
2025-09-17T20:29:44.073482,103.40,79106048
2025-09-17T20:29:45.337738,62.50,71970816
