timestamp,cpu_percent,rss_bytes
2025-09-17T21:29:55.643308,24.80,51204096
2025-09-17T21:29:56.649684,0.00,51204096
2025-09-17T21:29:57.656623,0.00,51204096
2025-09-17T21:29:58.662408,0.00,51204096
2025-09-17T21:29:59.667916,62.70,53993472
2025-09-17T21:30:00.694354,101.30,56070144
2025-09-17T21:30:01.721401,118.80,53723136
2025-09-17T21:30:02.743666,114.20,57303040
2025-09-17T21:30:03.766170,115.40,55222272
2025-09-17T21:30:04.789739,111.40,55062528
2025-09-17T21:30:05.809958,123.50,56168448
2025-09-17T21:30:06.839960,121.40,57294848
2025-09-17T21:30:07.887949,105.00,55779328
2025-09-17T21:30:08.910092,109.60,59887616
2025-09-17T21:30:09.942690,123.00,53256192
2025-09-17T21:30:10.971097,123.50,53452800
2025-09-17T21:30:11.988587,112.00,58212352
2025-09-17T21:30:13.051255,131.70,59777024
2025-09-17T21:30:14.069129,122.80,53571584
2025-09-17T21:30:15.084370,124.10,53108736
2025-09-17T21:30:16.090711,113.30,58392576
2025-09-17T21:30:17.121825,111.50,55668736
2025-09-17T21:30:18.140068,116.90,55873536
2025-09-17T21:30:19.160242,113.70,62402560
2025-09-17T21:30:20.185383,115.10,59658240
2025-09-17T21:30:21.200736,122.10,54493184
2025-09-17T21:30:22.221046,113.70,55541760
2025-09-17T21:30:23.242357,125.30,54300672
2025-09-17T21:30:24.309823,107.70,55689216
2025-09-17T21:30:25.337208,111.00,55558144
2025-09-17T21:30:26.364131,116.90,55521280
2025-09-17T21:30:27.416328,120.70,54575104
2025-09-17T21:30:28.437834,108.70,57716736
2025-09-17T21:30:29.463395,122.90,54542336
2025-09-17T21:30:30.500572,112.80,60190720
2025-09-17T21:30:31.527079,123.70,55767040
2025-09-17T21:30:32.554813,121.40,57753600
2025-09-17T21:30:33.571224,112.20,56094720
2025-09-17T21:30:34.655475,125.40,60674048
2025-09-17T21:30:35.677151,113.50,58396672
2025-09-17T21:30:36.706022,128.30,58040320
2025-09-17T21:30:37.739314,123.90,56508416
2025-09-17T21:30:38.766046,115.90,58482688
2025-09-17T21:30:39.818322,112.10,55906304
2025-09-17T21:30:40.843430,123.90,57794560
2025-09-17T21:30:41.868201,104.40,57655296
2025-09-17T21:30:42.897710,122.40,54489088
2025-09-17T21:30:43.924779,113.90,62726144
2025-09-17T21:30:44.953409,108.90,55877632
2025-09-17T21:30:45.979106,120.90,58572800
2025-09-17T21:30:46.999516,115.60,55742464
2025-09-17T21:30:48.031904,147.20,56680448
2025-09-17T21:30:49.061975,113.60,58195968
2025-09-17T21:30:50.087216,133.60,53948416
2025-09-17T21:30:51.103015,106.30,58822656
2025-09-17T21:30:52.122621,113.80,54132736
2025-09-17T21:30:53.147915,120.00,53723136
2025-09-17T21:30:54.152909,118.40,57036800
2025-09-17T21:30:55.186546,113.20,56479744
2025-09-17T21:30:56.275740,112.00,58634240
2025-09-17T21:30:57.299716,119.10,56037376
2025-09-17T21:30:58.305484,116.30,58851328
2025-09-17T21:30:59.324608,31.40,53755904
