Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_10240B_d50,7136,0,670.0,735.6534942302404,108.37609299960604,1633.0633599991415,43.38480941704036,120.08917129780475,0.0,670,870,980,1100,1200,1300,1300,1400,1500,1600,1600
,Aggregated,7136,0,670.0,735.6534942302404,108.37609299960604,1633.0633599991415,43.38480941704036,120.08917129780475,0.0,670,870,980,1100,1200,1300,1300,1400,1500,1600,1600
