Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_2048B_d5,9698,0,270.0,273.27178885759935,56.34518500028207,661.3272980002876,43.46246648793566,164.7524123877893,0.0,270,320,350,370,410,440,490,510,600,660,660
,Aggregated,9698,0,270.0,273.27178885759935,56.34518500028207,661.3272980002876,43.46246648793566,164.7524123877893,0.0,270,320,350,370,410,440,490,510,600,660,660
