timestamp,cpu_percent,rss_bytes
2025-09-17T21:28:52.456154,7.90,50171904
2025-09-17T21:28:53.463441,1.00,50171904
2025-09-17T21:28:54.468264,0.00,50171904
2025-09-17T21:28:55.476105,28.80,56815616
2025-09-17T21:28:56.512500,98.40,59330560
2025-09-17T21:28:57.564684,99.80,52985856
2025-09-17T21:28:58.601716,101.30,57516032
2025-09-17T21:28:59.616477,105.40,57724928
2025-09-17T21:29:00.642211,97.50,57376768
2025-09-17T21:29:01.687871,102.30,59584512
2025-09-17T21:29:02.715412,103.90,55357440
2025-09-17T21:29:03.769990,104.30,55390208
2025-09-17T21:29:04.807504,100.20,55226368
2025-09-17T21:29:05.843249,99.40,53030912
2025-09-17T21:29:06.849605,105.30,57516032
2025-09-17T21:29:07.901672,102.70,53252096
2025-09-17T21:29:08.939086,100.20,55308288
2025-09-17T21:29:09.979406,102.90,59731968
2025-09-17T21:29:11.017617,99.20,51003392
2025-09-17T21:29:12.052662,100.50,53272576
2025-09-17T21:29:13.057616,102.50,53149696
2025-09-17T21:29:14.092925,107.20,57655296
2025-09-17T21:29:15.137376,101.50,59940864
2025-09-17T21:29:16.149837,99.80,51224576
2025-09-17T21:29:17.204322,101.50,57831424
2025-09-17T21:29:18.232897,103.10,55431168
2025-09-17T21:29:19.270872,102.10,57745408
2025-09-17T21:29:20.295442,98.60,51064832
2025-09-17T21:29:21.318679,98.70,55762944
2025-09-17T21:29:22.332220,101.60,53215232
2025-09-17T21:29:23.372641,105.70,59990016
2025-09-17T21:29:24.395712,99.70,55492608
2025-09-17T21:29:25.427538,96.90,55406592
2025-09-17T21:29:26.470131,92.10,53264384
2025-09-17T21:29:27.513712,101.60,57692160
2025-09-17T21:29:28.559737,103.30,51167232
2025-09-17T21:29:29.574949,104.40,58003456
2025-09-17T21:29:30.598567,98.70,57749504
2025-09-17T21:29:31.652690,95.80,51314688
2025-09-17T21:29:32.702191,101.70,51671040
2025-09-17T21:29:33.745189,89.20,53280768
2025-09-17T21:29:34.794596,97.20,61915136
2025-09-17T21:29:35.830720,91.70,51302400
2025-09-17T21:29:36.862917,103.70,51249152
2025-09-17T21:29:37.884363,100.80,55508992
2025-09-17T21:29:38.919545,103.40,60104704
2025-09-17T21:29:39.940900,99.90,57696256
2025-09-17T21:29:40.982344,106.60,58068992
2025-09-17T21:29:42.019300,90.70,55562240
2025-09-17T21:29:43.080439,101.80,55799808
2025-09-17T21:29:44.116937,91.70,53329920
2025-09-17T21:29:45.180636,102.50,55513088
2025-09-17T21:29:46.228676,97.30,55717888
2025-09-17T21:29:47.258430,99.10,58011648
2025-09-17T21:29:48.269436,95.90,57720832
2025-09-17T21:29:49.312546,104.50,55656448
2025-09-17T21:29:50.374671,101.70,57933824
2025-09-17T21:29:51.413269,100.10,55513088
2025-09-17T21:29:52.444686,98.90,51683328
2025-09-17T21:29:53.507857,96.90,57585664
2025-09-17T21:29:54.555599,105.00,55635968
