timestamp,cpu_percent,rss_bytes
2025-09-17T21:52:30.121748,0.00,65265664
2025-09-17T21:52:31.126744,0.00,65265664
2025-09-17T21:52:32.131673,0.00,65265664
2025-09-17T21:52:33.134811,0.00,65265664
2025-09-17T21:52:34.139919,6.00,69439488
2025-09-17T21:52:35.178649,24.10,69656576
2025-09-17T21:52:36.205573,23.40,69492736
2025-09-17T21:52:37.209491,14.90,67616768
2025-09-17T21:52:38.214343,10.90,65503232
2025-09-17T21:52:39.219256,13.90,67518464
2025-09-17T21:52:40.224318,19.90,67473408
2025-09-17T21:52:41.228038,14.90,67604480
2025-09-17T21:52:42.232675,14.90,65445888
2025-09-17T21:52:43.238052,16.90,67481600
2025-09-17T21:52:44.242925,18.90,69734400
2025-09-17T21:52:45.246686,14.90,67522560
2025-09-17T21:52:46.250680,13.90,67473408
2025-09-17T21:52:47.289502,15.40,65536000
2025-09-17T21:52:48.294502,19.90,69689344
2025-09-17T21:52:49.298593,14.90,67493888
2025-09-17T21:52:50.303366,14.90,65564672
2025-09-17T21:52:51.311997,15.90,67600384
2025-09-17T21:52:52.346023,16.40,67526656
2025-09-17T21:52:53.358995,15.80,67428352
2025-09-17T21:52:54.363991,14.90,65540096
2025-09-17T21:52:55.369150,14.90,65458176
2025-09-17T21:52:56.373558,19.90,67469312
2025-09-17T21:52:57.377624,14.90,69726208
2025-09-17T21:52:58.383081,14.90,67575808
2025-09-17T21:52:59.387501,13.90,65409024
2025-09-17T21:53:00.392595,14.90,67428352
2025-09-17T21:53:01.400086,17.90,67592192
2025-09-17T21:53:02.413364,15.80,65425408
2025-09-17T21:53:03.418153,14.90,67457024
2025-09-17T21:53:04.436504,17.70,67596288
2025-09-17T21:53:05.458749,16.60,65425408
2025-09-17T21:53:06.462703,14.90,67461120
2025-09-17T21:53:07.467876,13.90,65548288
2025-09-17T21:53:08.473557,17.90,69660672
2025-09-17T21:53:09.481118,15.90,67448832
2025-09-17T21:53:10.485472,14.90,71798784
2025-09-17T21:53:11.499507,15.80,65449984
2025-09-17T21:53:12.527806,18.50,67514368
2025-09-17T21:53:13.538006,13.90,69709824
2025-09-17T21:53:14.541844,15.90,65462272
2025-09-17T21:53:15.545977,17.90,65409024
2025-09-17T21:53:16.550438,13.90,69562368
2025-09-17T21:53:17.556039,18.90,67629056
2025-09-17T21:53:18.560196,17.90,67555328
2025-09-17T21:53:19.564519,15.90,67526656
2025-09-17T21:53:20.569398,16.90,69570560
2025-09-17T21:53:21.585750,15.70,65560576
2025-09-17T21:53:22.590470,13.90,65527808
2025-09-17T21:53:23.597519,22.80,69640192
2025-09-17T21:53:24.602284,14.90,71667712
2025-09-17T21:53:25.608319,13.90,67469312
2025-09-17T21:53:26.612565,21.90,65527808
2025-09-17T21:53:27.622462,17.80,65511424
2025-09-17T21:53:28.627191,13.90,65437696
2025-09-17T21:53:29.632017,21.90,65404928
2025-09-17T21:53:30.636315,12.90,67649536
2025-09-17T21:53:31.640248,22.90,65519616
2025-09-17T21:53:32.643122,13.90,65449984
