num_streams,rss_mb,fds_open,cpu_percent,ts,N
30,50.999296,10,0.5,1760292595.4447138,30
30,50.999296,39,1.4,1760292597.4545991,30
30,50.999296,39,1.5,1760292599.4573243,30
30,50.999296,39,1.5,1760292601.4595597,30
30,50.999296,39,1.7,1760292603.464051,30
30,50.999296,39,1.9,1760292605.468841,30
30,50.999296,39,1.0,1760292607.4729922,30
30,50.999296,39,1.0,1760292609.4777784,30
30,50.999296,39,1.1,1760292611.4815874,30
30,50.999296,39,1.1,1760292613.484929,30
