timestamp,cpu_percent,rss_bytes
2025-09-17T21:33:05.706490,0.00,80363520
2025-09-17T21:33:06.710608,0.00,80363520
2025-09-17T21:33:07.715477,0.00,80363520
2025-09-17T21:33:08.718734,14.00,80633856
2025-09-17T21:33:09.724240,14.90,80904192
2025-09-17T21:33:10.729908,14.90,81174528
2025-09-17T21:33:11.735331,14.90,81174528
2025-09-17T21:33:12.742224,0.00,81174528
2025-09-17T21:33:13.747715,0.00,81174528
2025-09-17T21:33:14.751503,0.00,81174528
2025-09-17T21:33:15.755391,0.00,81174528
2025-09-17T21:33:16.762001,1.00,81174528
2025-09-17T21:33:17.769324,0.00,81174528
2025-09-17T21:33:18.774326,0.00,81174528
2025-09-17T21:33:19.780489,98.40,70774784
2025-09-17T21:33:20.810925,114.50,75653120
2025-09-17T21:33:21.838589,104.10,68628480
2025-09-17T21:33:22.920612,110.00,75268096
2025-09-17T21:33:23.941787,105.80,69009408
2025-09-17T21:33:24.995533,107.20,77815808
2025-09-17T21:33:26.036271,105.70,70135808
2025-09-17T21:33:27.084814,105.90,70320128
2025-09-17T21:33:28.181392,106.70,76423168
2025-09-17T21:33:29.274437,107.00,70311936
2025-09-17T21:33:30.323190,102.00,68108288
2025-09-17T21:33:31.344046,94.00,75096064
2025-09-17T21:33:32.387394,106.20,68112384
2025-09-17T21:33:33.398502,106.80,78684160
2025-09-17T21:33:34.431462,107.50,77746176
2025-09-17T21:33:35.507284,105.00,69607424
2025-09-17T21:33:36.522223,106.40,80748544
2025-09-17T21:33:37.552817,106.70,74412032
2025-09-17T21:33:38.613406,104.70,66162688
2025-09-17T21:33:39.622072,88.20,77316096
2025-09-17T21:33:40.667944,106.10,68222976
2025-09-17T21:33:41.717957,100.90,68124672
2025-09-17T21:33:42.727465,92.10,73510912
2025-09-17T21:33:43.767353,106.70,68169728
2025-09-17T21:33:44.830586,106.30,80703488
2025-09-17T21:33:45.868498,105.00,73412608
2025-09-17T21:33:46.873724,43.80,86499328
2025-09-17T21:33:47.882004,0.00,86499328
2025-09-17T21:33:48.887467,0.00,86499328
2025-09-17T21:33:49.893168,0.00,86499328
2025-09-17T21:33:50.898547,1.00,86499328
2025-09-17T21:33:51.904053,0.00,86499328
2025-09-17T21:33:52.913405,0.00,86499328
2025-09-17T21:33:53.918759,1.00,86499328
2025-09-17T21:33:54.923933,0.00,86499328
2025-09-17T21:33:55.938549,0.00,86499328
2025-09-17T21:33:56.944563,0.00,86499328
2025-09-17T21:33:57.954391,0.00,86499328
2025-09-17T21:33:58.962457,0.00,86499328
2025-09-17T21:33:59.976029,0.00,86499328
2025-09-17T21:34:00.982796,0.00,86499328
2025-09-17T21:34:01.990740,0.00,86499328
2025-09-17T21:34:02.993397,0.00,86499328
2025-09-17T21:34:04.019252,50.70,70447104
2025-09-17T21:34:05.045859,106.20,67624960
2025-09-17T21:34:06.083222,107.00,73789440
2025-09-17T21:34:07.094884,98.80,75456512
2025-09-17T21:34:08.126266,61.10,66076672
