timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:15:59.183221,handshake,241.37,0
timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:15:59.184221,handshake,238.88,0
2025-09-17T20:15:59.197698,handshake,247.32,0
2025-09-17T20:15:59.188410,handshake,238.01,0
2025-09-17T20:15:59.214940,handshake,229.92,0
2025-09-17T20:15:59.220046,handshake,247.12,0
2025-09-17T20:15:59.196015,handshake,247.11,0
2025-09-17T20:15:59.245501,handshake,232.44,0
2025-09-17T20:15:59.242876,handshake,227.91,0
2025-09-17T20:15:59.255394,handshake,224.16,0
2025-09-17T20:15:59.262273,handshake,236.18,0
2025-09-17T20:15:59.252003,handshake,230.57,0
2025-09-17T20:15:59.264636,handshake,232.25,0
2025-09-17T20:15:59.288834,handshake,231.00,0
2025-09-17T20:15:59.284670,handshake,249.76,0
2025-09-17T20:15:59.290140,handshake,227.49,0
2025-09-17T20:15:59.322869,handshake,223.59,0
2025-09-17T20:15:59.310840,handshake,223.21,0
2025-09-17T20:15:59.332718,handshake,217.31,0
2025-09-17T20:15:59.347105,handshake,221.59,0
2025-09-17T20:15:59.373887,handshake,226.42,0
2025-09-17T20:15:59.372046,handshake,234.33,0
2025-09-17T20:15:59.370730,handshake,221.14,0
2025-09-17T20:15:59.393703,handshake,233.37,0
2025-09-17T20:15:59.391493,handshake,222.67,0
2025-09-17T20:15:59.402699,handshake,229.63,0
2025-09-17T20:15:59.407710,handshake,221.22,0
2025-09-17T20:15:59.424641,handshake,222.61,0
2025-09-17T20:15:59.446219,handshake,228.35,0
2025-09-17T20:15:59.445532,handshake,236.22,0
2025-09-17T20:15:59.453029,handshake,216.30,0
2025-09-17T20:15:59.480909,handshake,232.39,0
2025-09-17T20:15:59.500163,handshake,245.39,0
2025-09-17T20:15:59.499398,handshake,264.91,0
2025-09-17T20:15:59.507578,handshake,275.13,0
2025-09-17T20:15:59.506833,handshake,245.43,0
2025-09-17T20:15:59.510394,handshake,237.98,0
2025-09-17T20:15:59.526764,handshake,256.57,0
2025-09-17T20:15:59.522548,handshake,229.47,0
2025-09-17T20:15:59.542913,handshake,219.60,0
2025-09-17T20:15:59.552095,handshake,247.24,0
2025-09-17T20:15:59.585010,handshake,217.18,0
2025-09-17T20:15:59.590770,handshake,236.48,0
2025-09-17T20:15:59.593968,handshake,230.39,0
2025-09-17T20:15:59.600015,handshake,227.36,0
2025-09-17T20:15:59.604028,handshake,219.75,0
2025-09-17T20:15:59.612909,handshake,221.77,0
2025-09-17T20:15:59.614914,handshake,239.36,0
2025-09-17T20:15:59.641542,handshake,228.62,0
2025-09-17T20:15:59.621290,handshake,216.28,0
2025-09-17T20:15:59.657259,handshake,227.73,0
2025-09-17T20:15:59.665084,handshake,233.66,0
2025-09-17T20:15:59.675218,handshake,230.38,0
2025-09-17T20:15:59.693671,handshake,237.54,0
2025-09-17T20:15:59.687332,handshake,226.31,0
2025-09-17T20:15:59.703881,handshake,226.42,0
2025-09-17T20:15:59.701186,handshake,213.94,0
2025-09-17T20:15:59.711559,handshake,210.43,0
2025-09-17T20:15:59.702587,handshake,232.67,0
2025-09-17T20:15:59.734134,handshake,217.31,0
2025-09-17T20:15:59.725024,handshake,228.72,0
2025-09-17T20:15:59.745945,handshake,246.68,0
2025-09-17T20:15:59.755476,handshake,215.35,0
2025-09-17T20:15:59.761518,handshake,222.68,0
2025-09-17T20:15:59.763170,handshake,220.95,0
2025-09-17T20:15:59.831030,handshake,218.95,0
2025-09-17T20:15:59.834406,handshake,222.52,0
2025-09-17T20:15:59.839386,handshake,220.25,0
2025-09-17T20:15:59.833181,handshake,222.14,0
2025-09-17T20:15:59.847312,handshake,241.14,0
2025-09-17T20:15:59.863725,handshake,219.87,0
2025-09-17T20:15:59.848723,handshake,230.64,0
2025-09-17T20:15:59.853198,handshake,215.07,0
2025-09-17T20:15:59.856541,handshake,221.97,0
2025-09-17T20:15:59.854841,handshake,223.71,0
2025-09-17T20:15:59.889998,handshake,216.55,0
2025-09-17T20:15:59.896325,handshake,223.47,0
2025-09-17T20:15:59.904170,handshake,242.48,0
2025-09-17T20:15:59.895553,handshake,229.46,0
2025-09-17T20:15:59.911403,handshake,208.66,0
2025-09-17T20:15:59.871922,handshake,222.97,0
2025-09-17T20:15:59.915720,handshake,226.80,0
2025-09-17T20:15:59.961016,handshake,213.21,0
2025-09-17T20:15:59.929592,handshake,237.98,0
2025-09-17T20:15:59.987511,handshake,234.73,0
2025-09-17T20:15:59.988326,handshake,247.35,0
2025-09-17T20:15:59.994229,handshake,248.29,0
2025-09-17T20:15:59.972020,handshake,225.43,0
2025-09-17T20:15:59.989507,handshake,236.10,0
2025-09-17T20:16:00.021857,handshake,241.45,0
2025-09-17T20:16:00.016374,handshake,232.04,0
2025-09-17T20:16:00.032544,handshake,252.95,0
2025-09-17T20:16:00.035921,handshake,222.44,0
2025-09-17T20:16:00.071590,handshake,236.52,0
2025-09-17T20:16:00.056961,handshake,223.41,0
2025-09-17T20:16:00.078599,handshake,255.57,0
2025-09-17T20:16:00.095283,handshake,258.08,0
2025-09-17T20:16:00.086754,handshake,227.68,0
2025-09-17T20:16:00.103604,handshake,223.38,0
2025-09-17T20:16:00.092257,handshake,233.30,0
2025-09-17T20:16:00.098947,handshake,230.98,0
2025-09-17T20:16:00.110185,handshake,227.29,0
2025-09-17T20:16:00.134349,handshake,231.07,0
2025-09-17T20:16:00.156813,handshake,227.11,0
2025-09-17T20:16:00.130370,handshake,251.07,0
2025-09-17T20:16:00.157447,handshake,251.92,0
2025-09-17T20:16:00.166093,handshake,232.32,0
2025-09-17T20:16:00.173683,handshake,231.40,0
2025-09-17T20:16:00.214677,handshake,244.89,0
2025-09-17T20:16:00.220700,handshake,243.66,0
2025-09-17T20:16:00.219920,handshake,248.40,0
2025-09-17T20:16:00.233161,handshake,244.47,0
2025-09-17T20:16:00.241094,handshake,241.64,0
2025-09-17T20:16:00.229813,handshake,230.82,0
2025-09-17T20:16:00.255842,handshake,231.12,0
2025-09-17T20:16:00.261793,handshake,265.54,0
2025-09-17T20:16:00.264346,handshake,256.27,0
2025-09-17T20:16:00.273643,handshake,224.67,0
2025-09-17T20:16:00.295483,handshake,232.23,0
2025-09-17T20:16:00.305735,handshake,248.49,0
2025-09-17T20:16:00.323131,handshake,264.78,0
2025-09-17T20:16:00.324985,handshake,244.60,0
2025-09-17T20:16:00.326656,handshake,294.21,0
2025-09-17T20:16:00.338370,handshake,235.53,0
2025-09-17T20:16:00.348816,handshake,247.02,0
2025-09-17T20:16:00.333584,handshake,218.45,0
2025-09-17T20:16:00.369974,handshake,241.49,0
2025-09-17T20:16:00.388264,handshake,223.17,0
2025-09-17T20:16:00.373335,handshake,252.09,0
2025-09-17T20:16:00.393719,handshake,220.40,0
2025-09-17T20:16:00.407719,handshake,253.20,0
2025-09-17T20:16:00.417327,handshake,219.14,0
2025-09-17T20:16:00.427349,handshake,217.52,0
2025-09-17T20:16:00.434187,handshake,239.86,0
2025-09-17T20:16:00.447884,handshake,216.05,0
2025-09-17T20:16:00.429059,handshake,215.94,0
2025-09-17T20:16:00.437672,handshake,215.61,0
2025-09-17T20:16:00.490799,handshake,233.33,0
2025-09-17T20:16:00.497726,handshake,233.23,0
2025-09-17T20:16:00.512131,handshake,231.89,0
2025-09-17T20:16:00.512469,handshake,221.87,0
2025-09-17T20:16:00.512659,handshake,210.83,0
2025-09-17T20:16:00.505231,handshake,219.90,0
2025-09-17T20:16:00.515649,handshake,220.36,0
2025-09-17T20:16:00.516183,handshake,221.84,0
2025-09-17T20:16:00.539381,handshake,230.51,0
2025-09-17T20:16:00.542807,handshake,221.33,0
2025-09-17T20:16:00.564627,handshake,289.45,0
2025-09-17T20:16:00.582928,handshake,220.63,0
2025-09-17T20:16:00.580726,handshake,221.20,0
2025-09-17T20:16:00.571990,handshake,218.48,0
2025-09-17T20:16:00.589001,handshake,208.05,0
2025-09-17T20:16:00.609014,handshake,220.78,0
2025-09-17T20:16:00.614040,handshake,234.30,0
2025-09-17T20:16:00.634312,handshake,242.28,0
2025-09-17T20:16:00.624356,handshake,256.62,0
2025-09-17T20:16:00.639053,handshake,255.47,0
2025-09-17T20:16:00.637946,handshake,256.12,0
