Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_2048B_d5,9725,0,270.0,272.6523100693032,50.633883999580576,599.3449809993763,43.48473007712082,164.77217794726707,0.0,270,320,350,370,410,440,470,490,550,600,600
,Aggregated,9725,0,270.0,272.6523100693032,50.633883999580576,599.3449809993763,43.48473007712082,164.77217794726707,0.0,270,320,350,370,410,440,470,490,550,600,600
