timestamp,cpu_percent,rss_bytes
2025-09-17T22:06:03.464380,0.00,47534080
2025-09-17T22:06:04.467504,0.00,47534080
2025-09-17T22:06:05.471566,1.00,47534080
2025-09-17T22:06:06.484117,105.70,51429376
2025-09-17T22:06:07.489763,107.40,56356864
2025-09-17T22:06:08.518692,112.70,54341632
2025-09-17T22:06:09.544205,112.10,62742528
2025-09-17T22:06:10.573396,111.70,57257984
2025-09-17T22:06:11.658615,114.30,62087168
2025-09-17T22:06:12.744281,112.40,60030976
2025-09-17T22:06:13.775509,112.50,62550016
2025-09-17T22:06:14.807570,117.20,58634240
2025-09-17T22:06:15.843030,115.90,58552320
2025-09-17T22:06:16.864434,112.60,61444096
2025-09-17T22:06:17.895333,115.50,58384384
2025-09-17T22:06:18.929158,114.10,61034496
2025-09-17T22:06:19.963338,117.00,61313024
2025-09-17T22:06:21.003660,114.40,59703296
2025-09-17T22:06:22.046594,111.20,61550592
2025-09-17T22:06:23.083123,128.30,63823872
2025-09-17T22:06:24.126262,113.10,60182528
2025-09-17T22:06:25.168484,113.20,59768832
2025-09-17T22:06:26.216922,113.50,60243968
2025-09-17T22:06:27.254133,112.80,66396160
2025-09-17T22:06:28.283762,113.60,63131648
2025-09-17T22:06:29.312870,114.70,65830912
2025-09-17T22:06:30.365081,113.10,62464000
2025-09-17T22:06:31.396068,115.40,66494464
2025-09-17T22:06:32.433313,112.60,64663552
2025-09-17T22:06:33.461781,113.80,64634880
2025-09-17T22:06:34.504327,113.20,66486272
2025-09-17T22:06:35.554916,112.30,62750720
2025-09-17T22:06:36.585367,114.50,64847872
2025-09-17T22:06:37.658889,114.60,66990080
2025-09-17T22:06:38.689271,115.50,65093632
2025-09-17T22:06:39.721785,114.30,62951424
2025-09-17T22:06:40.741148,115.80,63311872
2025-09-17T22:06:41.774588,116.10,64225280
2025-09-17T22:06:42.912831,116.00,66777088
2025-09-17T22:06:43.939203,119.80,61034496
2025-09-17T22:06:44.976871,116.60,63062016
2025-09-17T22:06:46.071544,117.80,64647168
2025-09-17T22:06:47.107104,115.90,63111168
2025-09-17T22:06:48.147231,117.30,65224704
2025-09-17T22:06:49.180980,118.00,67411968
2025-09-17T22:06:50.202831,115.50,63139840
2025-09-17T22:06:51.235107,116.20,63016960
2025-09-17T22:06:52.265946,114.50,69181440
2025-09-17T22:06:53.311656,114.80,65302528
2025-09-17T22:06:54.349555,113.70,66850816
2025-09-17T22:06:55.389142,116.40,63283200
2025-09-17T22:06:56.425555,114.80,65134592
2025-09-17T22:06:57.468171,116.10,65159168
2025-09-17T22:06:58.495933,117.70,67584000
2025-09-17T22:06:59.534853,114.50,65421312
2025-09-17T22:07:00.572508,113.70,63037440
2025-09-17T22:07:01.604908,114.30,67600384
2025-09-17T22:07:02.655195,108.40,66899968
2025-09-17T22:07:03.682799,112.90,62672896
2025-09-17T22:07:04.732745,114.30,62189568
2025-09-17T22:07:05.761155,76.80,61382656
