Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_10240B_d20,6800,0,430.0,713.162248300144,149.76198200020008,9561.888344000181,43.444264705882354,114.42971737717396,0.0,430,480,530,570,960,1300,5800,7600,9000,9600,9600
,Aggregated,6800,0,430.0,713.162248300144,149.76198200020008,9561.888344000181,43.444264705882354,114.42971737717396,0.0,430,480,530,570,960,1300,5800,7600,9000,9600,9600
