Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,handshake,2524,8,3400.0,8258.117278226602,1118.0283899998358,35296.71949600015,61.4702852614897,42.27678219812419,0.1339993096612494,3400,4300,5400,9600,31000,33000,34000,35000,35000,35000,35000
,Aggregated,2524,8,3400.0,8258.117278226602,1118.0283899998358,35296.71949600015,61.4702852614897,42.27678219812419,0.1339993096612494,3400,4300,5400,9600,31000,33000,34000,35000,35000,35000,35000
