Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_10240B_d50,8478,0,310.0,296.6941734013928,58.511991999694146,590.7567450003626,43.46249115357396,144.4987249466863,0.0,310,350,370,390,420,450,480,500,560,590,590
,Aggregated,8478,0,310.0,296.6941734013928,58.511991999694146,590.7567450003626,43.46249115357396,144.4987249466863,0.0,310,350,370,390,420,450,480,500,560,590,590
