Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_10240B_d5,5272,0,400.0,422.1867446754609,91.05313899999601,1086.4523370000825,43.41255690440061,89.3897658324926,0.0,400,450,480,510,580,670,740,780,920,1100,1100
,Aggregated,5272,0,400.0,422.1867446754609,91.05313899999601,1086.4523370000825,43.41255690440061,89.3897658324926,0.0,400,450,480,510,580,670,740,780,920,1100,1100
