timestamp,cpu_percent,rss_bytes
2025-09-17T22:10:16.986878,138.80,112930816
2025-09-17T22:10:18.371506,140.80,112754688
2025-09-17T22:10:19.746674,144.00,112676864
2025-09-17T22:10:21.005104,134.30,112410624
2025-09-17T22:10:22.320496,138.40,111865856
2025-09-17T22:10:23.452441,133.40,112844800
2025-09-17T22:10:24.463018,4.90,112701440
2025-09-17T22:10:25.474810,0.00,112701440
2025-09-17T22:10:26.479773,0.00,112701440
2025-09-17T22:10:27.485247,0.00,112701440
2025-09-17T22:10:28.489856,0.00,112701440
2025-09-17T22:10:29.494155,0.00,112701440
2025-09-17T22:10:30.498335,1.00,112701440
2025-09-17T22:10:31.502242,0.00,112701440
2025-09-17T22:10:32.505178,0.00,112701440
2025-09-17T22:10:33.509784,0.00,116723712
2025-09-17T22:10:34.542451,0.00,116723712
2025-09-17T22:10:35.549140,0.00,116723712
2025-09-17T22:10:36.559210,0.00,116723712
2025-09-17T22:10:37.623347,0.00,116723712
2025-09-17T22:10:38.628768,1.00,116723712
2025-09-17T22:10:39.634205,0.00,116723712
2025-09-17T22:10:40.662775,0.00,116723712
2025-09-17T22:10:41.667761,0.00,116723712
2025-09-17T22:10:42.686720,0.00,116723712
2025-09-17T22:10:43.691378,0.00,120729600
2025-09-17T22:10:44.696621,0.00,120729600
2025-09-17T22:10:45.701355,0.00,120729600
2025-09-17T22:10:46.705729,0.00,120729600
2025-09-17T22:10:47.709951,0.00,120729600
2025-09-17T22:10:48.780799,0.90,120729600
2025-09-17T22:10:49.786168,1.00,120729600
2025-09-17T22:10:50.821183,0.00,120729600
2025-09-17T22:10:51.825340,0.00,120729600
2025-09-17T22:10:52.829212,0.00,120729600
2025-09-17T22:10:53.833039,0.00,120729600
2025-09-17T22:10:54.836513,0.00,124624896
2025-09-17T22:10:55.839850,0.00,124624896
2025-09-17T22:10:56.845803,0.00,124624896
2025-09-17T22:10:57.851035,0.00,124624896
2025-09-17T22:10:58.856645,0.00,124624896
2025-09-17T22:10:59.862202,1.00,124624896
2025-09-17T22:11:00.866703,0.00,124624896
2025-09-17T22:11:01.871705,0.00,124624896
2025-09-17T22:11:02.873598,0.00,124624896
2025-09-17T22:11:03.879623,0.00,124624896
2025-09-17T22:11:04.884981,0.00,128516096
2025-09-17T22:11:05.890668,0.00,128516096
2025-09-17T22:11:06.895502,0.00,128516096
2025-09-17T22:11:07.899411,0.00,128516096
2025-09-17T22:11:08.904714,0.00,128516096
2025-09-17T22:11:09.909685,0.00,128516096
2025-09-17T22:11:10.913725,0.00,128516096
2025-09-17T22:11:11.917303,0.00,128516096
2025-09-17T22:11:12.925914,0.00,128516096
2025-09-17T22:11:13.933744,0.00,128516096
2025-09-17T22:11:14.939757,0.00,132415488
2025-09-17T22:11:15.944358,0.00,132415488
2025-09-17T22:11:16.948863,1.00,132415488
2025-09-17T22:11:17.954864,0.00,132415488
2025-09-17T22:11:18.959270,0.00,132415488
2025-09-17T22:11:19.963371,0.00,132415488
2025-09-17T22:11:20.967823,0.00,132415488
2025-09-17T22:11:21.986940,0.00,132415488
2025-09-17T22:11:22.990679,0.00,132415488
2025-09-17T22:11:23.999092,0.00,132415488
2025-09-17T22:11:25.004633,0.00,136294400
2025-09-17T22:11:26.010834,1.00,136294400
2025-09-17T22:11:27.018042,1.00,136294400
2025-09-17T22:11:28.023649,0.00,136294400
2025-09-17T22:11:29.173068,0.00,136294400
2025-09-17T22:11:30.184333,0.00,136294400
2025-09-17T22:11:31.189390,0.00,136294400
2025-09-17T22:11:32.193701,0.00,136294400
2025-09-17T22:11:33.198921,0.00,136294400
2025-09-17T22:11:34.204828,0.00,136294400
2025-09-17T22:11:35.208802,0.00,140189696
2025-09-17T22:11:36.215784,1.00,140189696
