timestamp,cpu_percent,rss_bytes
2025-09-17T22:07:06.773077,0.00,61382656
2025-09-17T22:07:07.779087,0.00,61382656
2025-09-17T22:07:08.787799,1.00,65347584
2025-09-17T22:07:09.796752,83.30,71860224
2025-09-17T22:07:10.875951,118.60,66207744
2025-09-17T22:07:11.988693,118.60,72564736
2025-09-17T22:07:13.088916,120.90,68685824
2025-09-17T22:07:14.217602,117.80,67190784
2025-09-17T22:07:15.308535,118.20,67764224
2025-09-17T22:07:16.391056,121.90,68132864
2025-09-17T22:07:17.469462,120.50,68374528
2025-09-17T22:07:18.532375,118.50,68632576
2025-09-17T22:07:19.605201,120.20,74780672
2025-09-17T22:07:20.685294,118.50,75001856
2025-09-17T22:07:21.733065,122.20,75120640
2025-09-17T22:07:22.929541,119.50,75243520
2025-09-17T22:07:23.999747,119.60,75608064
2025-09-17T22:07:25.089594,121.10,73670656
2025-09-17T22:07:26.197750,119.10,75866112
2025-09-17T22:07:27.339095,120.00,75931648
2025-09-17T22:07:28.424542,122.50,73916416
2025-09-17T22:07:29.517876,118.00,79835136
2025-09-17T22:07:30.662738,118.80,81960960
2025-09-17T22:07:31.715072,127.30,81956864
2025-09-17T22:07:32.816043,117.00,82235392
2025-09-17T22:07:33.859263,121.70,78135296
2025-09-17T22:07:34.913308,120.50,82333696
2025-09-17T22:07:35.996667,120.90,80363520
2025-09-17T22:07:37.054048,121.10,78336000
2025-09-17T22:07:38.235359,120.20,80560128
2025-09-17T22:07:39.328165,120.80,82423808
2025-09-17T22:07:40.432128,122.30,80453632
2025-09-17T22:07:41.497738,119.20,82608128
2025-09-17T22:07:42.610965,123.10,84836352
2025-09-17T22:07:43.672993,135.60,80728064
2025-09-17T22:07:44.762632,121.10,80691200
2025-09-17T22:07:45.832060,121.60,80744448
2025-09-17T22:07:46.969548,119.60,80543744
2025-09-17T22:07:48.051451,122.00,82640896
2025-09-17T22:07:49.147130,134.20,80916480
2025-09-17T22:07:50.243053,121.40,82972672
2025-09-17T22:07:51.340205,122.10,80998400
2025-09-17T22:07:52.428669,123.10,80781312
2025-09-17T22:07:53.526408,122.10,80871424
2025-09-17T22:07:54.599966,127.60,80998400
2025-09-17T22:07:55.711464,118.80,81027072
2025-09-17T22:07:56.770216,120.90,87273472
2025-09-17T22:07:57.851621,123.90,78962688
2025-09-17T22:07:58.923519,121.30,81199104
2025-09-17T22:08:00.003509,120.40,83431424
2025-09-17T22:08:01.057288,124.30,80994304
2025-09-17T22:08:02.213611,117.60,78692352
2025-09-17T22:08:03.306660,129.80,85073920
2025-09-17T22:08:04.457850,119.00,81133568
2025-09-17T22:08:05.566394,120.00,79167488
2025-09-17T22:08:06.657769,122.80,79159296
2025-09-17T22:08:07.757251,121.00,79380480
2025-09-17T22:08:08.841168,112.60,77246464
