Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_51200B_d50,2180,0,990.0,995.4651382816452,281.27398600008746,1671.8646720000834,43.456422018348626,36.34066346652597,0.0,990,1000,1100,1100,1200,1300,1400,1500,1600,1700,1700
,Aggregated,2180,0,990.0,995.4651382816452,281.27398600008746,1671.8646720000834,43.456422018348626,36.34066346652597,0.0,990,1000,1100,1100,1200,1300,1400,1500,1600,1700,1700
