Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_10240B_d5,5270,0,540.0,1592.876470537196,260.77428700045857,28723.602412999753,43.41537001897533,89.0665703040596,0.0,540,580,610,640,1200,3300,25000,27000,28000,29000,29000
,Aggregated,5270,0,540.0,1592.876470537196,260.77428700045857,28723.602412999753,43.41537001897533,89.0665703040596,0.0,540,580,610,640,1200,3300,25000,27000,28000,29000,29000
