timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:19:12.858574,handshake,221.08,0
2025-09-17T20:19:12.865182,handshake,221.46,0
2025-09-17T20:19:12.874832,handshake,230.05,0
2025-09-17T20:19:12.873978,handshake,232.70,0
2025-09-17T20:19:12.875854,handshake,214.43,0
2025-09-17T20:19:12.880011,handshake,235.50,0
2025-09-17T20:19:12.876571,handshake,220.87,0
2025-09-17T20:19:12.882009,handshake,211.42,0
2025-09-17T20:19:12.885719,handshake,215.99,0
2025-09-17T20:19:12.883141,handshake,224.83,0
2025-09-17T20:19:12.902456,handshake,218.76,0
2025-09-17T20:19:12.906566,handshake,213.07,0
2025-09-17T20:19:12.907896,handshake,215.65,0
2025-09-17T20:19:12.907485,handshake,212.87,0
2025-09-17T20:19:12.908448,handshake,222.96,0
2025-09-17T20:19:12.920256,handshake,220.13,0
2025-09-17T20:19:12.922748,handshake,218.12,0
2025-09-17T20:19:12.927495,handshake,216.78,0
2025-09-17T20:19:12.935143,handshake,209.90,0
2025-09-17T20:19:12.940478,handshake,212.45,0
2025-09-17T20:19:12.951796,handshake,212.31,0
2025-09-17T20:19:12.948242,handshake,212.06,0
2025-09-17T20:19:12.967807,handshake,214.37,0
2025-09-17T20:19:12.977813,handshake,212.50,0
2025-09-17T20:19:12.984918,handshake,208.17,0
2025-09-17T20:19:12.980651,handshake,209.95,0
2025-09-17T20:19:12.988397,handshake,212.62,0
2025-09-17T20:19:13.008930,handshake,213.47,0
2025-09-17T20:19:13.021338,handshake,213.02,0
2025-09-17T20:19:13.024446,handshake,222.81,0
2025-09-17T20:19:13.029828,handshake,214.43,0
2025-09-17T20:19:13.042834,handshake,215.75,0
2025-09-17T20:19:13.037595,handshake,219.00,0
2025-09-17T20:19:13.048468,handshake,217.13,0
2025-09-17T20:19:13.046161,handshake,219.30,0
2025-09-17T20:19:13.053562,handshake,215.10,0
2025-09-17T20:19:13.056344,handshake,215.54,0
2025-09-17T20:19:13.060312,handshake,223.64,0
2025-09-17T20:19:13.061316,handshake,211.44,0
2025-09-17T20:19:13.059374,handshake,216.56,0
2025-09-17T20:19:13.060607,handshake,214.20,0
2025-09-17T20:19:13.064253,handshake,208.72,0
2025-09-17T20:19:13.061690,handshake,221.40,0
2025-09-17T20:19:13.059823,handshake,225.69,0
2025-09-17T20:19:13.066998,handshake,216.18,0
2025-09-17T20:19:13.058278,handshake,209.89,0
2025-09-17T20:19:13.076819,handshake,219.03,0
2025-09-17T20:19:13.074965,handshake,229.91,0
2025-09-17T20:19:13.079296,handshake,219.79,0
2025-09-17T20:19:13.076089,handshake,226.19,0
2025-09-17T20:19:13.144327,handshake,213.88,0
2025-09-17T20:19:13.146294,handshake,214.88,0
2025-09-17T20:19:13.146643,handshake,210.60,0
2025-09-17T20:19:13.159907,handshake,215.72,0
2025-09-17T20:19:13.180886,handshake,220.49,0
2025-09-17T20:19:13.189172,handshake,234.06,0
2025-09-17T20:19:13.191219,handshake,246.49,0
2025-09-17T20:19:13.190709,handshake,216.67,0
2025-09-17T20:19:13.197542,handshake,214.57,0
2025-09-17T20:19:13.235346,handshake,226.77,0
2025-09-17T20:19:13.229870,handshake,233.36,0
2025-09-17T20:19:13.234035,handshake,228.37,0
2025-09-17T20:19:13.242368,handshake,216.25,0
2025-09-17T20:19:13.247256,handshake,223.12,0
2025-09-17T20:19:13.255372,handshake,219.80,0
2025-09-17T20:19:13.263502,handshake,234.75,0
2025-09-17T20:19:13.269570,handshake,218.42,0
2025-09-17T20:19:13.287579,handshake,228.12,0
2025-09-17T20:19:13.286454,handshake,212.85,0
2025-09-17T20:19:13.315840,handshake,218.81,0
2025-09-17T20:19:13.323913,handshake,212.50,0
2025-09-17T20:19:13.326069,handshake,222.42,0
2025-09-17T20:19:13.332875,handshake,216.18,0
2025-09-17T20:19:13.343901,handshake,212.20,0
2025-09-17T20:19:13.343167,handshake,218.43,0
2025-09-17T20:19:13.352961,handshake,219.35,0
2025-09-17T20:19:13.359365,handshake,210.69,0
2025-09-17T20:19:13.369827,handshake,208.64,0
