timestamp,cpu_percent,rss_bytes
2025-09-17T20:19:09.814698,1.00,59109376
2025-09-17T20:19:10.824009,0.00,59109376
2025-09-17T20:19:11.834144,0.00,59109376
2025-09-17T20:19:12.839446,19.90,59379712
2025-09-17T20:19:13.843296,109.60,59285504
2025-09-17T20:19:14.858262,116.30,60678144
2025-09-17T20:19:15.924796,124.70,60903424
2025-09-17T20:19:16.988753,121.30,61112320
2025-09-17T20:19:18.026316,126.30,61325312
2025-09-17T20:19:19.080552,118.60,60911616
2025-09-17T20:19:20.115111,119.90,60973056
2025-09-17T20:19:21.200203,125.30,61083648
2025-09-17T20:19:22.310220,151.30,61198336
2025-09-17T20:19:23.349738,128.90,63221760
2025-09-17T20:19:24.566108,106.90,61906944
2025-09-17T20:19:25.628445,121.40,61206528
2025-09-17T20:19:26.679809,158.90,60289024
2025-09-17T20:19:27.777799,102.00,64618496
2025-09-17T20:19:28.855074,132.70,61173760
2025-09-17T20:19:30.009466,132.50,61358080
2025-09-17T20:19:31.250470,116.80,60035072
2025-09-17T20:19:32.427639,123.80,60858368
2025-09-17T20:19:33.483143,130.70,61415424
2025-09-17T20:19:34.554790,132.50,61091840
2025-09-17T20:19:35.600090,122.40,61198336
2025-09-17T20:19:36.682466,128.40,63676416
2025-09-17T20:19:37.737071,125.10,61210624
2025-09-17T20:19:38.814531,121.60,61394944
2025-09-17T20:19:39.883098,127.30,61915136
2025-09-17T20:19:40.964818,134.00,62078976
2025-09-17T20:19:42.086447,140.00,62078976
2025-09-17T20:19:43.139791,127.20,64069632
2025-09-17T20:19:44.172314,122.00,61992960
2025-09-17T20:19:45.219802,132.70,61841408
2025-09-17T20:19:46.290698,128.90,61669376
2025-09-17T20:19:47.360445,123.40,61906944
2025-09-17T20:19:48.459797,121.00,70336512
2025-09-17T20:19:49.583202,130.90,64163840
2025-09-17T20:19:50.643812,119.70,62095360
2025-09-17T20:19:51.671068,121.70,66228224
2025-09-17T20:19:52.723609,115.00,67198976
2025-09-17T20:19:53.772288,123.00,61751296
2025-09-17T20:19:54.843592,118.50,62234624
2025-09-17T20:19:55.877055,132.60,63320064
2025-09-17T20:19:56.912241,120.80,61939712
2025-09-17T20:19:57.952960,118.20,61911040
2025-09-17T20:19:59.011097,121.00,62332928
2025-09-17T20:20:00.048368,120.50,62304256
2025-09-17T20:20:01.106049,120.10,70459392
2025-09-17T20:20:02.144900,122.30,62197760
2025-09-17T20:20:03.228674,136.30,62316544
2025-09-17T20:20:04.291367,118.60,61857792
2025-09-17T20:20:05.325017,136.40,62119936
2025-09-17T20:20:06.412744,121.40,62173184
2025-09-17T20:20:07.468365,120.30,62341120
2025-09-17T20:20:08.534243,139.80,61997056
2025-09-17T20:20:09.583486,122.00,62423040
2025-09-17T20:20:10.630663,121.30,62124032
2025-09-17T20:20:11.673278,122.80,62492672
2025-09-17T20:20:12.735983,51.80,60604416
