Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_51200B_d5,1463,0,1800.0,3212.1848411264004,718.6682629999268,55313.18996000118,43.42993848257006,24.39469081540659,0.0,1800,1900,2000,2100,2500,8300,34000,43000,55000,55000,55000
,Aggregated,1463,0,1800.0,3212.1848411264004,718.6682629999268,55313.18996000118,43.42993848257006,24.39469081540659,0.0,1800,1900,2000,2100,2500,8300,34000,43000,55000,55000,55000
