timestamp,cpu_percent,rss_bytes
2025-09-17T20:21:18.686299,1.00,64258048
2025-09-17T20:21:19.697086,2.00,64258048
2025-09-17T20:21:20.733520,0.00,64258048
2025-09-17T20:21:21.737833,0.00,64258048
2025-09-17T20:21:22.743508,94.50,64753664
2025-09-17T20:21:23.766907,106.50,64978944
2025-09-17T20:21:24.884680,110.90,65077248
2025-09-17T20:21:25.936632,117.00,70262784
2025-09-17T20:21:26.985470,121.10,66031616
2025-09-17T20:21:28.030966,126.30,66199552
2025-09-17T20:21:29.071369,123.00,66322432
2025-09-17T20:21:30.143183,127.80,66609152
2025-09-17T20:21:31.218269,123.70,67289088
2025-09-17T20:21:32.273740,121.30,68063232
2025-09-17T20:21:33.335838,123.10,70627328
2025-09-17T20:21:34.387046,122.70,70148096
2025-09-17T20:21:35.421440,119.90,68165632
2025-09-17T20:21:36.456382,122.70,68599808
2025-09-17T20:21:37.639499,125.90,68886528
2025-09-17T20:21:38.691197,121.70,68358144
2025-09-17T20:21:39.774646,122.80,74805248
2025-09-17T20:21:40.823057,122.10,75149312
2025-09-17T20:21:41.873325,138.10,68714496
2025-09-17T20:21:42.927283,124.30,68784128
2025-09-17T20:21:43.965309,120.40,68771840
2025-09-17T20:21:45.035298,126.20,68943872
2025-09-17T20:21:46.078387,122.70,68780032
2025-09-17T20:21:47.108935,145.60,69054464
2025-09-17T20:21:48.176532,121.80,68907008
2025-09-17T20:21:49.228816,8.60,69177344
2025-09-17T20:21:50.233956,0.00,69177344
2025-09-17T20:21:51.237618,0.00,69177344
2025-09-17T20:21:52.241184,0.00,69177344
2025-09-17T20:21:53.244701,0.00,69177344
2025-09-17T20:21:54.249172,0.00,69177344
2025-09-17T20:21:55.292714,1.00,69177344
2025-09-17T20:21:56.296702,0.00,69177344
2025-09-17T20:21:57.302420,0.00,70672384
2025-09-17T20:21:58.306398,0.00,70672384
2025-09-17T20:21:59.310336,0.00,70672384
2025-09-17T20:22:00.314225,0.00,70672384
2025-09-17T20:22:01.319316,0.00,70672384
2025-09-17T20:22:02.321577,0.00,70672384
2025-09-17T20:22:03.325288,0.00,70672384
2025-09-17T20:22:04.328796,0.00,70672384
2025-09-17T20:22:05.333399,1.00,70672384
2025-09-17T20:22:06.336953,0.00,70672384
2025-09-17T20:22:07.340474,0.00,70672384
2025-09-17T20:22:08.343965,0.00,70672384
2025-09-17T20:22:09.348610,0.00,70672384
2025-09-17T20:22:10.353804,0.00,70672384
2025-09-17T20:22:11.357685,0.00,70672384
2025-09-17T20:22:12.360959,0.00,70672384
2025-09-17T20:22:13.365411,0.00,70672384
2025-09-17T20:22:14.369079,0.00,70672384
2025-09-17T20:22:15.372506,0.00,70672384
2025-09-17T20:22:16.381110,0.00,70672384
2025-09-17T20:22:17.385647,1.00,70672384
2025-09-17T20:22:18.389567,0.00,70672384
2025-09-17T20:22:19.393776,0.00,70672384
2025-09-17T20:22:20.398195,0.00,70672384
2025-09-17T20:22:21.402745,0.00,70672384
