Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_51200B_d20,1594,0,1300.0,1339.6697018036284,249.08858199978567,2436.6832610003257,43.450439146800505,27.09413599347,0.0,1300,1400,1500,1500,1600,1800,2000,2100,2400,2400,2400
,Aggregated,1594,0,1300.0,1339.6697018036284,249.08858199978567,2436.6832610003257,43.450439146800505,27.09413599347,0.0,1300,1400,1500,1500,1600,1800,2000,2100,2400,2400,2400
