Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_2048B_d50,8168,0,1300.0,1350.7909330782447,86.90682100132108,3832.258455000556,43.3856513222331,137.9749605012855,0.0,1300,1500,1700,1800,2100,2500,2900,3000,3200,3800,3800
,Aggregated,8168,0,1300.0,1350.7909330782447,86.90682100132108,3832.258455000556,43.3856513222331,137.9749605012855,0.0,1300,1500,1700,1800,2100,2500,2900,3000,3200,3800,3800
