timestamp,endpoint,latency_ms,cache_hit
2025-09-17T21:27:52.033293,handshake,23.24,0
2025-09-17T21:27:52.037576,handshake,22.93,0
2025-09-17T21:27:52.045518,handshake,27.10,0
2025-09-17T21:27:52.050983,handshake,23.32,0
2025-09-17T21:27:52.046275,handshake,14.35,0
2025-09-17T21:27:52.052175,handshake,22.16,0
2025-09-17T21:27:52.054034,handshake,0.03,1
2025-09-17T21:27:52.055971,handshake,25.06,0
2025-09-17T21:27:52.059550,handshake,11.56,0
2025-09-17T21:27:52.063028,handshake,18.95,0
2025-09-17T21:27:52.065951,handshake,0.04,1
2025-09-17T21:27:52.066473,handshake,33.76,0
2025-09-17T21:27:52.073779,handshake,23.14,0
2025-09-17T21:27:52.076046,handshake,0.04,1
2025-09-17T21:27:52.074922,handshake,0.02,1
2025-09-17T21:27:52.079520,handshake,41.86,0
2025-09-17T21:27:52.082428,handshake,44.84,0
2025-09-17T21:27:52.083657,handshake,46.49,0
2025-09-17T21:27:52.090298,handshake,0.07,1
2025-09-17T21:27:52.087893,handshake,52.91,0
2025-09-17T21:27:52.097039,handshake,0.05,1
2025-09-17T21:27:52.101437,handshake,0.06,1
2025-09-17T21:27:52.105739,handshake,0.05,1
2025-09-17T21:27:52.114355,handshake,0.03,1
2025-09-17T21:27:52.113274,handshake,0.04,1
2025-09-17T21:27:52.115493,handshake,0.09,1
2025-09-17T21:27:52.118757,handshake,0.06,1
2025-09-17T21:27:52.125160,handshake,0.05,1
2025-09-17T21:27:52.129378,handshake,0.05,1
2025-09-17T21:27:52.132085,handshake,0.04,1
2025-09-17T21:27:52.134757,handshake,0.05,1
2025-09-17T21:27:52.134003,handshake,0.05,1
2025-09-17T21:27:52.140758,handshake,0.10,1
2025-09-17T21:27:52.139204,handshake,0.05,1
2025-09-17T21:27:52.133768,handshake,0.05,1
2025-09-17T21:27:52.149415,handshake,0.06,1
2025-09-17T21:27:52.147068,handshake,0.05,1
2025-09-17T21:27:52.151555,handshake,0.05,1
2025-09-17T21:27:52.157451,handshake,0.05,1
2025-09-17T21:27:52.164685,handshake,0.06,1
2025-09-17T21:27:52.169047,handshake,0.07,1
2025-09-17T21:27:52.168822,handshake,0.05,1
2025-09-17T21:27:52.177082,handshake,0.05,1
2025-09-17T21:27:52.184308,handshake,0.05,1
2025-09-17T21:27:52.188683,handshake,0.05,1
2025-09-17T21:27:52.186960,handshake,0.05,1
2025-09-17T21:27:52.190510,handshake,0.05,1
2025-09-17T21:27:52.194686,handshake,0.05,1
2025-09-17T21:27:52.200851,handshake,0.08,1
2025-09-17T21:27:52.203782,handshake,0.14,1
2025-09-17T21:27:52.201370,handshake,0.06,1
2025-09-17T21:27:52.207704,handshake,0.07,1
2025-09-17T21:27:52.210519,handshake,0.05,1
2025-09-17T21:27:52.213602,handshake,0.07,1
2025-09-17T21:27:52.216605,handshake,0.06,1
2025-09-17T21:27:52.217833,handshake,0.05,1
2025-09-17T21:27:52.220577,handshake,0.08,1
2025-09-17T21:27:52.221156,handshake,0.06,1
2025-09-17T21:27:52.222828,handshake,0.08,1
2025-09-17T21:27:52.228443,handshake,0.04,1
2025-09-17T21:27:52.238521,handshake,0.04,1
2025-09-17T21:27:52.239576,handshake,0.08,1
2025-09-17T21:27:52.241375,handshake,0.05,1
2025-09-17T21:27:52.243950,handshake,0.04,1
2025-09-17T21:27:52.248129,handshake,0.05,1
2025-09-17T21:27:52.249331,handshake,0.27,1
2025-09-17T21:27:52.252607,handshake,0.05,1
2025-09-17T21:27:52.253984,handshake,0.07,1
2025-09-17T21:27:52.256395,handshake,0.04,1
2025-09-17T21:27:52.262216,handshake,0.03,1
2025-09-17T21:27:52.267526,handshake,0.05,1
2025-09-17T21:27:52.275630,handshake,0.05,1
2025-09-17T21:27:52.278706,handshake,0.04,1
2025-09-17T21:27:52.279723,handshake,0.04,1
2025-09-17T21:27:52.284106,handshake,0.04,1
2025-09-17T21:27:52.280369,handshake,0.05,1
2025-09-17T21:27:52.286035,handshake,0.06,1
2025-09-17T21:27:52.292971,handshake,0.04,1
2025-09-17T21:27:52.294623,handshake,0.04,1
2025-09-17T21:27:52.300586,handshake,0.05,1
2025-09-17T21:27:52.304212,handshake,0.03,1
2025-09-17T21:27:52.307600,handshake,0.05,1
2025-09-17T21:27:52.311512,handshake,0.04,1
2025-09-17T21:27:52.307062,handshake,0.05,1
2025-09-17T21:27:52.312955,handshake,0.04,1
2025-09-17T21:27:52.314790,handshake,0.04,1
2025-09-17T21:27:52.316506,handshake,0.04,1
2025-09-17T21:27:52.323281,handshake,0.04,1
2025-09-17T21:27:52.323652,handshake,0.05,1
2025-09-17T21:27:52.334703,handshake,0.04,1
2025-09-17T21:27:52.332207,handshake,0.03,1
2025-09-17T21:27:52.330662,handshake,0.04,1
2025-09-17T21:27:52.339437,handshake,0.04,1
2025-09-17T21:27:52.342914,handshake,0.06,1
2025-09-17T21:27:52.344929,handshake,0.07,1
2025-09-17T21:27:52.348208,handshake,0.04,1
2025-09-17T21:27:52.350975,handshake,0.04,1
2025-09-17T21:27:52.355587,handshake,0.05,1
2025-09-17T21:27:52.363482,handshake,0.05,1
2025-09-17T21:27:52.367310,handshake,0.05,1
2025-09-17T21:27:52.372146,handshake,0.05,1
2025-09-17T21:27:52.370007,handshake,0.12,1
2025-09-17T21:27:52.379716,handshake,0.08,1
2025-09-17T21:27:52.380565,handshake,0.05,1
2025-09-17T21:27:52.383960,handshake,0.07,1
2025-09-17T21:27:52.386553,handshake,0.04,1
2025-09-17T21:27:52.389626,handshake,0.05,1
2025-09-17T21:27:52.387556,handshake,0.03,1
2025-09-17T21:27:52.393348,handshake,0.03,1
2025-09-17T21:27:52.391521,handshake,0.05,1
2025-09-17T21:27:52.396576,handshake,0.03,1
2025-09-17T21:27:52.398395,handshake,0.04,1
2025-09-17T21:27:52.403658,handshake,0.05,1
2025-09-17T21:27:52.400155,handshake,0.05,1
2025-09-17T21:27:52.407130,handshake,0.05,1
2025-09-17T21:27:52.406948,handshake,0.35,1
2025-09-17T21:27:52.409408,handshake,0.05,1
2025-09-17T21:27:52.412431,handshake,0.04,1
2025-09-17T21:27:52.417113,handshake,0.06,1
2025-09-17T21:27:52.419096,handshake,0.05,1
2025-09-17T21:27:52.422030,handshake,0.05,1
2025-09-17T21:27:52.425495,handshake,0.04,1
2025-09-17T21:27:52.425167,handshake,0.04,1
2025-09-17T21:27:52.431632,handshake,0.05,1
2025-09-17T21:27:52.436737,handshake,0.07,1
2025-09-17T21:27:52.434728,handshake,0.05,1
2025-09-17T21:27:52.453712,handshake,0.04,1
2025-09-17T21:27:52.449615,handshake,0.05,1
2025-09-17T21:27:52.451053,handshake,0.06,1
2025-09-17T21:27:52.456118,handshake,0.05,1
2025-09-17T21:27:52.454234,handshake,0.05,1
2025-09-17T21:27:52.473124,handshake,0.05,1
2025-09-17T21:27:52.476397,handshake,0.04,1
2025-09-17T21:27:52.473933,handshake,0.02,1
2025-09-17T21:27:52.477072,handshake,0.05,1
2025-09-17T21:27:52.478104,handshake,0.04,1
2025-09-17T21:27:52.478759,handshake,0.05,1
2025-09-17T21:27:52.479791,handshake,0.04,1
2025-09-17T21:27:52.485302,handshake,0.05,1
2025-09-17T21:27:52.491629,handshake,0.05,1
2025-09-17T21:27:52.495142,handshake,0.05,1
2025-09-17T21:27:52.493074,handshake,0.03,1
2025-09-17T21:27:52.498295,handshake,0.06,1
2025-09-17T21:27:52.499743,handshake,0.07,1
