timestamp,cpu_percent,rss_bytes
2025-09-17T21:27:49.877263,1.00,47304704
2025-09-17T21:27:50.881451,0.00,47304704
2025-09-17T21:27:51.885881,0.00,47304704
2025-09-17T21:27:52.889929,99.60,54427648
2025-09-17T21:27:53.904902,127.10,54222848
2025-09-17T21:27:54.915676,109.80,52211712
2025-09-17T21:27:55.934713,107.90,50417664
2025-09-17T21:27:56.960358,111.10,52539392
2025-09-17T21:27:57.997496,114.70,52678656
2025-09-17T21:27:59.139205,125.30,50028544
2025-09-17T21:28:00.160105,118.50,50061312
2025-09-17T21:28:01.170358,118.80,52215808
2025-09-17T21:28:02.205854,103.30,54444032
2025-09-17T21:28:03.224968,111.70,54542336
2025-09-17T21:28:04.254581,111.70,52785152
2025-09-17T21:28:05.269896,117.20,50593792
2025-09-17T21:28:06.290317,110.70,50077696
2025-09-17T21:28:07.304951,105.50,56836096
2025-09-17T21:28:08.363002,117.20,52371456
2025-09-17T21:28:09.389897,109.10,52195328
2025-09-17T21:28:10.394828,123.40,52293632
2025-09-17T21:28:11.407347,113.60,50483200
2025-09-17T21:28:12.442405,102.40,52400128
2025-09-17T21:28:13.468446,112.10,52563968
2025-09-17T21:28:14.506284,110.80,50515968
2025-09-17T21:28:15.546157,99.10,52535296
2025-09-17T21:28:16.578861,110.40,50081792
2025-09-17T21:28:17.583528,132.40,50315264
2025-09-17T21:28:18.635521,104.60,52269056
2025-09-17T21:28:19.643889,112.10,50212864
2025-09-17T21:28:20.660947,102.30,54788096
2025-09-17T21:28:21.691923,110.60,52461568
2025-09-17T21:28:22.714677,110.50,54648832
2025-09-17T21:28:23.740462,128.70,52346880
2025-09-17T21:28:24.778324,128.10,52719616
2025-09-17T21:28:25.808990,134.90,50192384
2025-09-17T21:28:26.815207,113.30,50307072
2025-09-17T21:28:27.846721,113.40,52596736
2025-09-17T21:28:28.864483,106.10,52314112
2025-09-17T21:28:29.879584,117.20,50524160
2025-09-17T21:28:30.915025,109.10,54423552
2025-09-17T21:28:31.986969,119.40,52297728
2025-09-17T21:28:32.998026,113.50,50368512
2025-09-17T21:28:34.020825,106.60,54370304
2025-09-17T21:28:35.043319,118.30,52641792
2025-09-17T21:28:36.073147,117.50,50765824
2025-09-17T21:28:37.095421,108.60,54824960
2025-09-17T21:28:38.122763,115.80,52875264
2025-09-17T21:28:39.147126,114.20,50221056
2025-09-17T21:28:40.166993,133.40,52658176
2025-09-17T21:28:41.190056,113.40,54833152
2025-09-17T21:28:42.217912,128.40,50290688
2025-09-17T21:28:43.225287,116.10,52723712
2025-09-17T21:28:44.268135,116.00,52957184
2025-09-17T21:28:45.297101,98.20,52531200
2025-09-17T21:28:46.314664,115.00,52482048
2025-09-17T21:28:47.335933,118.50,52469760
2025-09-17T21:28:48.382985,105.10,50319360
2025-09-17T21:28:49.400373,112.10,54595584
2025-09-17T21:28:50.435953,113.00,52301824
2025-09-17T21:28:51.441753,111.40,52809728
