timestamp,cpu_percent,rss_bytes
2025-09-17T22:09:12.545998,128.80,100040704
2025-09-17T22:09:13.806089,130.10,99442688
2025-09-17T22:09:14.884534,38.90,96010240
2025-09-17T22:09:15.894683,0.00,96010240
2025-09-17T22:09:16.914875,94.10,106496000
2025-09-17T22:09:18.070997,129.70,110936064
2025-09-17T22:09:19.173132,144.30,113033216
2025-09-17T22:09:20.506715,137.20,113033216
2025-09-17T22:09:21.697278,144.50,116953088
2025-09-17T22:09:22.979701,147.40,116953088
2025-09-17T22:09:24.303496,148.80,116953088
2025-09-17T22:09:25.719578,128.50,115044352
2025-09-17T22:09:26.908356,138.80,115290112
2025-09-17T22:09:28.296779,139.00,111529984
2025-09-17T22:09:29.573737,133.10,103583744
2025-09-17T22:09:30.887793,146.10,103964672
2025-09-17T22:09:32.174081,134.50,108191744
2025-09-17T22:09:33.394108,143.30,108412928
2025-09-17T22:09:34.641527,137.90,108658688
2025-09-17T22:09:35.996900,157.90,108687360
2025-09-17T22:09:37.307116,132.80,108687360
2025-09-17T22:09:38.518406,139.50,108707840
2025-09-17T22:09:39.963308,146.70,108765184
2025-09-17T22:09:41.362208,144.40,108777472
2025-09-17T22:09:42.708776,158.20,110821376
2025-09-17T22:09:44.127836,126.10,110817280
2025-09-17T22:09:45.704291,142.10,109031424
2025-09-17T22:09:46.989310,136.20,108961792
2025-09-17T22:09:48.631310,145.50,108994560
2025-09-17T22:09:49.957966,142.50,108994560
2025-09-17T22:09:51.512069,148.60,108998656
2025-09-17T22:09:52.999663,140.50,109006848
2025-09-17T22:09:54.397609,136.60,109023232
2025-09-17T22:09:55.692495,138.20,109043712
2025-09-17T22:09:57.251977,152.60,109064192
2025-09-17T22:09:58.678087,131.10,109084672
2025-09-17T22:09:59.997206,150.10,109064192
2025-09-17T22:10:01.443783,141.00,109113344
2025-09-17T22:10:02.987939,137.80,111226880
2025-09-17T22:10:04.284197,145.70,111226880
2025-09-17T22:10:05.705156,129.50,111247360
2025-09-17T22:10:06.973778,145.80,111247360
2025-09-17T22:10:08.506956,147.40,111202304
2025-09-17T22:10:09.908420,143.40,111206400
2025-09-17T22:10:11.203387,136.70,111165440
2025-09-17T22:10:12.532551,146.00,111165440
2025-09-17T22:10:14.043981,145.60,115220480
2025-09-17T22:10:15.437544,138.50,115224576
