timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:27:41.397861,handshake,221.45,0
2025-09-17T20:27:41.402949,handshake,247.85,0
timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:27:41.363320,handshake,222.19,0
2025-09-17T20:27:41.400632,handshake,231.93,0
2025-09-17T20:27:41.403289,handshake,228.74,0
2025-09-17T20:27:41.401825,handshake,227.68,0
2025-09-17T20:27:41.401428,handshake,237.82,0
2025-09-17T20:27:41.402474,handshake,237.56,0
2025-09-17T20:27:41.402739,handshake,239.90,0
2025-09-17T20:27:41.404861,handshake,223.64,0
2025-09-17T20:27:41.407874,handshake,219.96,0
2025-09-17T20:27:41.407022,handshake,223.22,0
2025-09-17T20:27:41.427028,handshake,219.73,0
2025-09-17T20:27:41.410997,handshake,232.38,0
2025-09-17T20:27:41.416320,handshake,225.72,0
2025-09-17T20:27:41.436612,handshake,216.46,0
2025-09-17T20:27:41.441664,handshake,236.38,0
2025-09-17T20:27:41.458478,handshake,228.99,0
2025-09-17T20:27:41.468761,handshake,219.32,0
2025-09-17T20:27:41.466973,handshake,222.17,0
2025-09-17T20:27:41.487969,handshake,216.71,0
2025-09-17T20:27:41.478192,handshake,218.80,0
2025-09-17T20:27:41.504460,handshake,218.28,0
2025-09-17T20:27:41.493360,handshake,219.25,0
2025-09-17T20:27:41.524684,handshake,215.16,0
2025-09-17T20:27:41.528956,handshake,212.40,0
2025-09-17T20:27:41.537023,handshake,215.77,0
2025-09-17T20:27:41.542515,handshake,211.36,0
2025-09-17T20:27:41.541007,handshake,213.33,0
2025-09-17T20:27:41.552514,handshake,209.06,0
2025-09-17T20:27:41.568248,handshake,214.66,0
2025-09-17T20:27:41.568730,handshake,219.64,0
2025-09-17T20:27:41.574676,handshake,215.24,0
2025-09-17T20:27:41.585694,handshake,224.18,0
2025-09-17T20:27:41.608963,handshake,220.85,0
2025-09-17T20:27:41.617031,handshake,220.88,0
2025-09-17T20:27:41.622247,handshake,218.29,0
2025-09-17T20:27:41.615993,handshake,213.07,0
2025-09-17T20:27:41.595390,handshake,222.18,0
2025-09-17T20:27:41.637960,handshake,223.24,0
2025-09-17T20:27:41.649400,handshake,224.94,0
2025-09-17T20:27:41.651876,handshake,234.08,0
2025-09-17T20:27:41.685210,handshake,228.29,0
2025-09-17T20:27:41.676108,handshake,223.24,0
2025-09-17T20:27:41.679035,handshake,243.73,0
2025-09-17T20:27:41.680935,handshake,246.77,0
2025-09-17T20:27:41.686824,handshake,250.65,0
2025-09-17T20:27:41.700633,handshake,234.04,0
2025-09-17T20:27:41.697141,handshake,245.49,0
2025-09-17T20:27:41.715271,handshake,226.66,0
2025-09-17T20:27:41.753211,handshake,239.57,0
2025-09-17T20:27:41.750564,handshake,213.15,0
2025-09-17T20:27:41.940359,handshake,394.17,0
2025-09-17T20:27:41.887943,handshake,284.50,0
2025-09-17T20:27:41.924805,handshake,334.00,0
2025-09-17T20:27:41.900861,handshake,350.31,0
2025-09-17T20:27:41.968567,handshake,262.44,0
2025-09-17T20:27:41.952798,handshake,375.01,0
2025-09-17T20:27:41.989716,handshake,279.11,0
2025-09-17T20:27:42.008275,handshake,264.06,0
2025-09-17T20:27:42.011082,handshake,345.16,0
2025-09-17T20:27:42.024415,handshake,274.29,0
2025-09-17T20:27:42.022981,handshake,346.53,0
2025-09-17T20:27:42.026707,handshake,328.99,0
2025-09-17T20:27:42.028865,handshake,258.10,0
2025-09-17T20:27:42.021191,handshake,400.92,0
2025-09-17T20:27:42.028247,handshake,306.09,0
2025-09-17T20:27:42.027441,handshake,315.54,0
2025-09-17T20:27:42.059433,handshake,287.90,0
2025-09-17T20:27:42.062199,handshake,367.40,0
2025-09-17T20:27:42.027122,handshake,387.30,0
2025-09-17T20:27:42.059883,handshake,298.92,0
2025-09-17T20:27:42.012947,handshake,418.22,0
2025-09-17T20:27:42.028571,handshake,280.96,0
2025-09-17T20:27:42.027982,handshake,286.01,0
2025-09-17T20:27:42.063334,handshake,390.62,0
2025-09-17T20:27:42.066627,handshake,376.99,0
2025-09-17T20:27:42.027689,handshake,380.62,0
2025-09-17T20:27:42.222417,handshake,351.57,0
2025-09-17T20:27:42.230051,handshake,365.60,0
2025-09-17T20:27:42.249302,handshake,373.50,0
2025-09-17T20:27:42.271288,handshake,407.39,0
2025-09-17T20:27:42.289229,handshake,305.55,0
2025-09-17T20:27:42.288384,handshake,321.08,0
2025-09-17T20:27:42.286382,handshake,284.28,0
2025-09-17T20:27:42.290174,handshake,285.37,0
2025-09-17T20:27:42.279125,handshake,299.45,0
2025-09-17T20:27:42.290825,handshake,292.71,0
2025-09-17T20:27:42.293487,handshake,278.39,0
2025-09-17T20:27:42.300566,handshake,278.35,0
2025-09-17T20:27:42.293052,handshake,300.95,0
2025-09-17T20:27:42.293949,handshake,258.90,0
2025-09-17T20:27:42.302570,handshake,249.44,0
2025-09-17T20:27:42.294481,handshake,465.36,0
2025-09-17T20:27:42.304195,handshake,216.81,0
2025-09-17T20:27:42.316847,handshake,240.67,0
2025-09-17T20:27:42.305023,handshake,217.56,0
2025-09-17T20:27:42.333119,handshake,228.58,0
2025-09-17T20:27:42.391250,handshake,235.32,0
2025-09-17T20:27:42.387971,handshake,260.00,0
2025-09-17T20:27:42.413126,handshake,296.95,0
2025-09-17T20:27:42.420914,handshake,216.64,0
2025-09-17T20:27:42.415330,handshake,234.42,0
2025-09-17T20:27:42.430822,handshake,214.87,0
2025-09-17T20:27:42.450666,handshake,228.13,0
2025-09-17T20:27:42.462821,handshake,228.00,0
2025-09-17T20:27:42.475166,handshake,240.61,0
2025-09-17T20:27:42.492743,handshake,222.23,0
2025-09-17T20:27:42.500665,handshake,237.35,0
2025-09-17T20:27:42.520494,handshake,229.30,0
2025-09-17T20:27:42.511432,handshake,236.05,0
2025-09-17T20:27:42.533082,handshake,251.77,0
2025-09-17T20:27:42.536209,handshake,248.66,0
2025-09-17T20:27:42.532398,handshake,236.80,0
2025-09-17T20:27:42.534727,handshake,227.52,0
2025-09-17T20:27:42.558284,handshake,227.67,0
2025-09-17T20:27:42.577404,handshake,229.48,0
2025-09-17T20:27:42.616934,handshake,234.65,0
2025-09-17T20:27:42.620650,handshake,231.51,0
2025-09-17T20:27:42.645939,handshake,228.36,0
2025-09-17T20:27:42.659677,handshake,221.13,0
2025-09-17T20:27:42.655800,handshake,225.90,0
2025-09-17T20:27:42.660660,handshake,232.25,0
2025-09-17T20:27:42.669450,handshake,213.88,0
2025-09-17T20:27:42.673036,handshake,215.93,0
2025-09-17T20:27:42.690835,handshake,224.19,0
2025-09-17T20:27:42.683741,handshake,235.46,0
2025-09-17T20:27:42.719674,handshake,235.61,0
2025-09-17T20:27:42.728385,handshake,239.75,0
2025-09-17T20:27:42.739929,handshake,216.78,0
2025-09-17T20:27:42.748660,handshake,235.43,0
2025-09-17T20:27:42.756535,handshake,225.82,0
2025-09-17T20:27:42.754369,handshake,217.26,0
2025-09-17T20:27:42.768510,handshake,219.65,0
2025-09-17T20:27:42.770590,handshake,219.71,0
2025-09-17T20:27:42.760688,handshake,236.18,0
2025-09-17T20:27:42.767356,handshake,234.24,0
2025-09-17T20:27:42.775169,handshake,219.41,0
2025-09-17T20:27:42.793041,handshake,222.67,0
2025-09-17T20:27:42.803692,handshake,227.67,0
2025-09-17T20:27:42.798957,handshake,215.94,0
2025-09-17T20:27:42.809637,handshake,211.56,0
2025-09-17T20:27:42.838491,handshake,214.70,0
2025-09-17T20:27:42.839153,handshake,224.51,0
2025-09-17T20:27:42.849237,handshake,221.01,0
2025-09-17T20:27:42.840631,handshake,222.34,0
2025-09-17T20:27:42.844000,handshake,213.37,0
2025-09-17T20:27:42.858037,handshake,213.09,0
2025-09-17T20:27:42.864107,handshake,220.37,0
2025-09-17T20:27:42.855709,handshake,219.82,0
2025-09-17T20:27:42.862860,handshake,213.07,0
2025-09-17T20:27:42.879642,handshake,220.53,0
2025-09-17T20:27:42.883570,handshake,226.92,0
2025-09-17T20:27:42.904894,handshake,226.34,0
2025-09-17T20:27:42.906407,handshake,224.61,0
2025-09-17T20:27:42.911606,handshake,219.97,0
2025-09-17T20:27:42.908636,handshake,213.16,0
2025-09-17T20:27:42.923586,handshake,236.09,0
2025-09-17T20:27:42.960661,handshake,219.92,0
2025-09-17T20:27:42.961410,handshake,214.00,0
2025-09-17T20:27:42.955894,handshake,220.76,0
2025-09-17T20:27:42.981746,handshake,232.05,0
2025-09-17T20:27:42.992610,handshake,223.15,0
2025-09-17T20:27:43.023742,handshake,233.67,0
2025-09-17T20:27:43.019124,handshake,232.63,0
2025-09-17T20:27:43.032397,handshake,219.98,0
2025-09-17T20:27:43.033558,handshake,234.01,0
2025-09-17T20:27:43.027496,handshake,227.21,0
2025-09-17T20:27:43.044825,handshake,222.43,0
2025-09-17T20:27:43.046548,handshake,216.33,0
2025-09-17T20:27:43.050066,handshake,229.67,0
2025-09-17T20:27:43.054014,handshake,222.24,0
2025-09-17T20:27:43.056566,handshake,250.73,0
2025-09-17T20:27:43.058874,handshake,220.70,0
2025-09-17T20:27:43.063641,handshake,227.11,0
2025-09-17T20:27:43.063940,handshake,227.14,0
2025-09-17T20:27:43.064724,handshake,225.74,0
2025-09-17T20:27:43.072020,handshake,222.88,0
2025-09-17T20:27:43.068614,handshake,224.60,0
2025-09-17T20:27:43.074479,handshake,236.34,0
2025-09-17T20:27:43.083375,handshake,212.03,0
2025-09-17T20:27:43.078725,handshake,222.51,0
2025-09-17T20:27:43.095286,handshake,212.18,0
2025-09-17T20:27:43.144366,handshake,230.09,0
2025-09-17T20:27:43.141126,handshake,225.39,0
2025-09-17T20:27:43.154922,handshake,221.53,0
2025-09-17T20:27:43.171692,handshake,224.26,0
2025-09-17T20:27:43.179460,handshake,222.36,0
2025-09-17T20:27:43.175907,handshake,226.83,0
2025-09-17T20:27:43.191566,handshake,222.80,0
2025-09-17T20:27:43.193676,handshake,228.82,0
2025-09-17T20:27:43.192886,handshake,238.07,0
2025-09-17T20:27:43.194745,handshake,226.48,0
2025-09-17T20:27:43.198968,handshake,261.16,0
2025-09-17T20:27:43.214519,handshake,224.25,0
2025-09-17T20:27:43.213439,handshake,225.00,0
2025-09-17T20:27:43.212177,handshake,232.71,0
2025-09-17T20:27:43.232555,handshake,225.74,0
2025-09-17T20:27:43.230938,handshake,213.96,0
2025-09-17T20:27:43.267604,handshake,218.67,0
2025-09-17T20:27:43.271480,handshake,228.53,0
2025-09-17T20:27:43.276247,handshake,223.18,0
2025-09-17T20:27:43.278924,handshake,224.29,0
2025-09-17T20:27:43.283670,handshake,225.49,0
2025-09-17T20:27:43.287428,handshake,220.57,0
2025-09-17T20:27:43.302197,handshake,219.16,0
2025-09-17T20:27:43.303887,handshake,212.34,0
2025-09-17T20:27:43.357749,handshake,230.07,0
2025-09-17T20:27:43.346227,handshake,234.30,0
2025-09-17T20:27:43.348164,handshake,231.86,0
2025-09-17T20:27:43.348668,handshake,226.42,0
2025-09-17T20:27:43.355337,handshake,222.08,0
2025-09-17T20:27:43.321670,handshake,216.19,0
2025-09-17T20:27:43.360143,handshake,222.40,0
2025-09-17T20:27:43.323286,handshake,236.20,0
2025-09-17T20:27:43.364336,handshake,221.68,0
2025-09-17T20:27:43.391571,handshake,217.87,0
2025-09-17T20:27:43.390654,handshake,215.01,0
