timestamp,cpu_percent,rss_bytes
2025-09-17T20:27:37.796299,0.00,51474432
2025-09-17T20:27:38.884824,0.00,51474432
2025-09-17T20:27:39.889908,0.00,51474432
2025-09-17T20:27:40.895994,1.00,51474432
2025-09-17T20:27:41.920065,86.90,56676352
2025-09-17T20:27:43.093839,126.90,54898688
2025-09-17T20:27:44.140391,117.50,55734272
2025-09-17T20:27:45.187124,121.30,53907456
2025-09-17T20:27:46.237164,117.10,58331136
2025-09-17T20:27:47.303555,126.60,54292480
2025-09-17T20:27:48.346429,118.90,57139200
2025-09-17T20:27:49.376607,125.20,55410688
2025-09-17T20:27:50.536247,127.60,62115840
2025-09-17T20:27:51.622131,126.20,64577536
2025-09-17T20:27:52.651976,118.50,58724352
2025-09-17T20:27:53.685877,123.80,63381504
2025-09-17T20:27:54.753689,122.70,57323520
2025-09-17T20:27:55.795728,120.90,59863040
2025-09-17T20:27:56.856089,120.70,58413056
2025-09-17T20:27:57.936721,116.60,61046784
2025-09-17T20:27:58.993477,118.30,63451136
2025-09-17T20:28:00.043123,116.20,65515520
2025-09-17T20:28:01.103849,117.90,61980672
2025-09-17T20:28:02.130991,122.70,60399616
2025-09-17T20:28:03.187313,116.30,66924544
2025-09-17T20:28:04.241487,114.80,60850176
2025-09-17T20:28:05.277139,117.80,61460480
2025-09-17T20:28:06.309100,120.20,63729664
2025-09-17T20:28:07.341558,120.10,64126976
2025-09-17T20:28:08.375417,119.00,62492672
2025-09-17T20:28:09.562077,122.20,62468096
2025-09-17T20:28:10.609314,117.50,64937984
2025-09-17T20:28:11.669691,114.10,63258624
2025-09-17T20:28:12.703896,117.00,65404928
2025-09-17T20:28:13.774391,116.80,64008192
2025-09-17T20:28:14.823159,112.50,68317184
2025-09-17T20:28:15.858968,119.70,66461696
2025-09-17T20:28:16.944897,117.90,73207808
2025-09-17T20:28:18.006174,117.80,65249280
2025-09-17T20:28:19.049021,116.00,71471104
2025-09-17T20:28:20.089739,116.30,67919872
2025-09-17T20:28:21.144074,117.60,65978368
2025-09-17T20:28:22.205957,116.80,66134016
2025-09-17T20:28:23.265922,127.40,66400256
2025-09-17T20:28:24.294274,117.70,68923392
2025-09-17T20:28:25.319633,127.80,71155712
2025-09-17T20:28:26.372414,115.90,69570560
2025-09-17T20:28:27.402532,119.40,72183808
2025-09-17T20:28:28.445532,117.00,70696960
2025-09-17T20:28:29.481002,117.80,70918144
2025-09-17T20:28:30.611360,118.50,68866048
2025-09-17T20:28:31.639290,119.70,73494528
2025-09-17T20:28:32.698727,123.40,71675904
2025-09-17T20:28:33.738200,115.40,71585792
2025-09-17T20:28:34.764884,118.80,70082560
2025-09-17T20:28:35.809666,121.60,70385664
2025-09-17T20:28:36.869314,116.10,76873728
2025-09-17T20:28:37.925852,116.40,72908800
2025-09-17T20:28:38.971825,115.70,75497472
2025-09-17T20:28:40.018157,109.90,71467008
2025-09-17T20:28:41.062699,46.90,70688768
