timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:20:17.536142,handshake,222.77,0
timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:20:17.538945,handshake,217.11,0
timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:20:17.539213,handshake,223.32,0
2025-09-17T20:20:17.542789,handshake,230.51,0
2025-09-17T20:20:17.561367,handshake,238.06,0
2025-09-17T20:20:17.583752,handshake,245.26,0
2025-09-17T20:20:17.569000,handshake,256.14,0
2025-09-17T20:20:17.569475,handshake,243.15,0
2025-09-17T20:20:17.587006,handshake,233.05,0
2025-09-17T20:20:17.581864,handshake,246.44,0
2025-09-17T20:20:17.599221,handshake,240.86,0
2025-09-17T20:20:17.614497,handshake,210.68,0
2025-09-17T20:20:17.603422,handshake,222.90,0
2025-09-17T20:20:17.610964,handshake,231.16,0
2025-09-17T20:20:17.599749,handshake,231.64,0
2025-09-17T20:20:17.632325,handshake,223.19,0
2025-09-17T20:20:17.619908,handshake,219.85,0
2025-09-17T20:20:17.643281,handshake,218.00,0
2025-09-17T20:20:17.647944,handshake,216.88,0
2025-09-17T20:20:17.645685,handshake,213.84,0
2025-09-17T20:20:17.650569,handshake,214.30,0
2025-09-17T20:20:17.663350,handshake,216.59,0
2025-09-17T20:20:17.655765,handshake,227.24,0
2025-09-17T20:20:17.674410,handshake,216.54,0
2025-09-17T20:20:17.689396,handshake,220.34,0
2025-09-17T20:20:17.710155,handshake,219.85,0
2025-09-17T20:20:17.711622,handshake,228.56,0
2025-09-17T20:20:17.713499,handshake,219.49,0
2025-09-17T20:20:17.719525,handshake,224.17,0
2025-09-17T20:20:17.720612,handshake,222.83,0
2025-09-17T20:20:17.722257,handshake,223.90,0
2025-09-17T20:20:17.738046,handshake,226.97,0
2025-09-17T20:20:17.723691,handshake,216.36,0
2025-09-17T20:20:17.731434,handshake,215.38,0
2025-09-17T20:20:17.739992,handshake,219.99,0
2025-09-17T20:20:17.743180,handshake,219.40,0
2025-09-17T20:20:17.750750,handshake,212.92,0
2025-09-17T20:20:17.744480,handshake,222.52,0
2025-09-17T20:20:17.753816,handshake,227.84,0
2025-09-17T20:20:17.752593,handshake,218.96,0
2025-09-17T20:20:17.765344,handshake,216.09,0
2025-09-17T20:20:17.759407,handshake,217.75,0
2025-09-17T20:20:17.761881,handshake,222.01,0
2025-09-17T20:20:17.796612,handshake,211.69,0
2025-09-17T20:20:17.783126,handshake,215.18,0
2025-09-17T20:20:17.797476,handshake,215.46,0
2025-09-17T20:20:17.801036,handshake,245.26,0
2025-09-17T20:20:17.802121,handshake,219.89,0
2025-09-17T20:20:17.809718,handshake,209.84,0
2025-09-17T20:20:17.825828,handshake,219.17,0
2025-09-17T20:20:17.873825,handshake,212.42,0
2025-09-17T20:20:17.889148,handshake,237.15,0
2025-09-17T20:20:17.897758,handshake,231.08,0
2025-09-17T20:20:17.906984,handshake,222.55,0
2025-09-17T20:20:17.933943,handshake,228.54,0
2025-09-17T20:20:17.941714,handshake,214.88,0
2025-09-17T20:20:17.952530,handshake,218.20,0
2025-09-17T20:20:17.932645,handshake,240.39,0
2025-09-17T20:20:17.970928,handshake,214.76,0
2025-09-17T20:20:18.003873,handshake,229.10,0
