timestamp,cpu_percent,rss_bytes
2025-09-17T20:20:13.785681,0.00,60604416
2025-09-17T20:20:14.793282,0.00,60604416
2025-09-17T20:20:15.799641,0.00,60604416
2025-09-17T20:20:16.805907,0.00,60604416
2025-09-17T20:20:17.816425,56.40,60874752
2025-09-17T20:20:18.858085,103.70,65146880
2025-09-17T20:20:19.921269,106.30,61034496
2025-09-17T20:20:20.977125,124.10,62205952
2025-09-17T20:20:22.014884,125.30,62361600
2025-09-17T20:20:23.085602,118.60,64765952
2025-09-17T20:20:24.151072,124.80,63037440
2025-09-17T20:20:25.221538,116.80,63512576
2025-09-17T20:20:26.266520,122.50,64303104
2025-09-17T20:20:27.309789,120.80,65335296
2025-09-17T20:20:28.348045,121.40,66613248
2025-09-17T20:20:29.418748,125.20,69148672
2025-09-17T20:20:30.473639,119.40,71651328
2025-09-17T20:20:31.520955,130.80,67178496
2025-09-17T20:20:32.556236,119.50,67366912
2025-09-17T20:20:33.581987,116.00,67502080
2025-09-17T20:20:34.695194,122.20,67604480
2025-09-17T20:20:35.729970,25.10,67534848
2025-09-17T20:20:36.775429,0.00,67534848
2025-09-17T20:20:37.779884,0.00,67534848
2025-09-17T20:20:38.784320,0.00,67534848
2025-09-17T20:20:39.787572,0.00,67534848
2025-09-17T20:20:40.791044,0.00,67534848
2025-09-17T20:20:41.794186,1.00,67534848
2025-09-17T20:20:42.798697,0.00,67534848
2025-09-17T20:20:43.802637,0.00,67534848
2025-09-17T20:20:44.806214,0.00,67534848
2025-09-17T20:20:45.809884,0.00,67534848
2025-09-17T20:20:46.813796,0.00,67534848
2025-09-17T20:20:47.817713,0.00,67534848
2025-09-17T20:20:48.824423,0.00,67534848
2025-09-17T20:20:49.827686,0.00,67534848
2025-09-17T20:20:50.834103,0.00,67534848
2025-09-17T20:20:51.837459,0.00,67534848
2025-09-17T20:20:52.840860,0.00,67534848
2025-09-17T20:20:53.844097,0.00,67534848
2025-09-17T20:20:54.848853,1.00,67534848
2025-09-17T20:20:55.852344,0.00,67534848
2025-09-17T20:20:56.855825,0.00,67534848
2025-09-17T20:20:57.859491,0.00,67534848
2025-09-17T20:20:58.863706,0.00,67534848
2025-09-17T20:20:59.867834,0.00,67534848
2025-09-17T20:21:00.874884,101.30,66895872
2025-09-17T20:21:01.912090,116.70,71753728
2025-09-17T20:21:02.957235,130.90,71725056
2025-09-17T20:21:04.055767,120.20,71856128
2025-09-17T20:21:05.107215,118.90,70029312
2025-09-17T20:21:06.131534,126.90,71667712
2025-09-17T20:21:07.166805,120.70,73940992
2025-09-17T20:21:08.223412,149.50,67067904
2025-09-17T20:21:09.241176,107.10,69189632
2025-09-17T20:21:10.294376,120.60,66617344
2025-09-17T20:21:11.325706,119.30,66904064
2025-09-17T20:21:12.369505,116.90,67305472
2025-09-17T20:21:13.522233,121.40,67723264
2025-09-17T20:21:14.560863,119.40,67956736
2025-09-17T20:21:15.611859,134.20,69718016
2025-09-17T20:21:16.655944,121.60,67178496
2025-09-17T20:21:17.682654,41.90,64258048
