Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,handshake,3854,0,1700.0,2959.5449966811143,253.7439809998432,27573.519438999938,61.646600934094444,64.39755772200924,0.0,1700,1900,1900,1900,2100,27000,27000,27000,27000,28000,28000
,Aggregated,3854,0,1700.0,2959.5449966811143,253.7439809998432,27573.519438999938,61.646600934094444,64.39755772200924,0.0,1700,1900,1900,1900,2100,27000,27000,27000,27000,28000,28000
