timestamp,cpu_percent,rss_bytes
2025-09-17T21:39:49.944241,0.00,53616640
2025-09-17T21:39:50.950148,0.00,53616640
2025-09-17T21:39:51.954580,0.00,53616640
2025-09-17T21:39:52.959639,55.70,53727232
2025-09-17T21:39:53.988397,57.40,55865344
2025-09-17T21:39:55.019571,78.60,60342272
2025-09-17T21:39:56.052517,71.60,58081280
2025-09-17T21:39:57.060367,55.60,53805056
2025-09-17T21:39:58.069757,72.30,56094720
2025-09-17T21:39:59.112100,77.70,58310656
2025-09-17T21:40:00.125238,58.20,53669888
2025-09-17T21:40:01.133256,63.50,60104704
2025-09-17T21:40:02.178505,71.80,53686272
2025-09-17T21:40:03.187260,56.40,57933824
2025-09-17T21:40:04.233522,69.80,58290176
2025-09-17T21:40:05.281777,67.70,53735424
2025-09-17T21:40:06.287160,56.70,55894016
2025-09-17T21:40:07.325041,77.10,60387328
2025-09-17T21:40:08.347932,68.40,53788672
2025-09-17T21:40:09.356437,55.50,55971840
2025-09-17T21:40:10.407984,81.80,60510208
2025-09-17T21:40:11.416678,60.50,53825536
2025-09-17T21:40:12.435348,73.60,55742464
2025-09-17T21:40:13.486033,76.10,58441728
2025-09-17T21:40:14.523218,63.60,53678080
2025-09-17T21:40:15.550622,66.20,60071936
2025-09-17T21:40:16.588822,75.10,53649408
2025-09-17T21:40:17.593462,55.70,55828480
2025-09-17T21:40:18.598288,77.60,53903360
2025-09-17T21:40:19.611900,56.20,55844864
2025-09-17T21:40:20.620205,71.40,60190720
2025-09-17T21:40:21.674190,63.60,53682176
2025-09-17T21:40:22.681811,59.50,57954304
2025-09-17T21:40:23.715596,67.70,53669888
2025-09-17T21:40:24.722031,58.60,55857152
2025-09-17T21:40:25.754931,78.40,60334080
2025-09-17T21:40:26.797668,63.30,53723136
2025-09-17T21:40:27.815416,60.90,53813248
2025-09-17T21:40:28.860951,79.40,60366848
2025-09-17T21:40:29.903649,59.50,53813248
2025-09-17T21:40:30.930967,63.30,58048512
2025-09-17T21:40:31.981028,78.10,60403712
2025-09-17T21:40:33.028827,59.10,55951360
2025-09-17T21:40:34.033836,68.70,58290176
2025-09-17T21:40:35.077429,65.20,53874688
2025-09-17T21:40:36.083671,59.60,55787520
2025-09-17T21:40:37.129457,79.40,58241024
2025-09-17T21:40:38.178025,63.90,55808000
2025-09-17T21:40:39.188500,68.30,60104704
2025-09-17T21:40:40.220147,70.80,55840768
2025-09-17T21:40:41.227623,52.60,53743616
2025-09-17T21:40:42.269125,78.70,55779328
2025-09-17T21:40:43.302472,61.90,58007552
2025-09-17T21:40:44.344049,71.00,53661696
2025-09-17T21:40:45.367704,51.80,55816192
2025-09-17T21:40:46.417216,83.80,60276736
2025-09-17T21:40:47.460466,70.90,53723136
2025-09-17T21:40:48.467411,58.60,55934976
2025-09-17T21:40:49.494517,78.90,53788672
2025-09-17T21:40:50.498970,48.80,58007552
2025-09-17T21:40:51.504507,72.60,62447616
