Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_51200B_d5,1463,0,2000.0,3104.490975753238,882.5376250006229,34459.16629200019,43.43677375256323,24.152628339995815,0.0,2000,2000,2100,2100,2300,9600,26000,30000,34000,34000,34000
,Aggregated,1463,0,2000.0,3104.490975753238,882.5376250006229,34459.16629200019,43.43677375256323,24.152628339995815,0.0,2000,2000,2100,2100,2300,9600,26000,30000,34000,34000,34000
