Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,validate_51200B_d50,1628,0,1700.0,2657.9825488660836,869.1542709984788,31787.656713000615,43.375307125307124,27.092164173400292,0.0,1700,1800,1900,1900,2100,3600,27000,29000,31000,32000,32000
,Aggregated,1628,0,1700.0,2657.9825488660836,869.1542709984788,31787.656713000615,43.375307125307124,27.092164173400292,0.0,1700,1800,1900,1900,2100,3600,27000,29000,31000,32000,32000
