timestamp,endpoint,latency_ms,cache_hit
2025-09-17T21:32:05.692314,handshake,19.01,0
2025-09-17T21:32:05.698907,handshake,0.09,1
2025-09-17T21:32:05.704988,handshake,0.05,1
2025-09-17T21:32:05.701850,handshake,23.47,0
2025-09-17T21:32:05.703889,handshake,25.79,0
2025-09-17T21:32:05.707448,handshake,18.96,0
2025-09-17T21:32:05.712352,handshake,29.04,0
2025-09-17T21:32:05.713403,handshake,25.23,0
2025-09-17T21:32:05.717340,handshake,15.56,0
2025-09-17T21:32:05.715530,handshake,21.11,0
2025-09-17T21:32:05.721771,handshake,22.69,0
2025-09-17T21:32:05.727136,handshake,0.04,1
2025-09-17T21:32:05.724481,handshake,0.06,1
2025-09-17T21:32:05.729559,handshake,0.05,1
2025-09-17T21:32:05.726262,handshake,0.04,1
2025-09-17T21:32:05.738634,handshake,0.04,1
2025-09-17T21:32:05.746751,handshake,0.06,1
2025-09-17T21:32:05.745039,handshake,0.06,1
2025-09-17T21:32:05.756172,handshake,0.06,1
2025-09-17T21:32:05.757360,handshake,0.06,1
2025-09-17T21:32:05.772209,handshake,0.05,1
2025-09-17T21:32:05.769250,handshake,0.06,1
2025-09-17T21:32:05.763626,handshake,0.06,1
2025-09-17T21:32:05.771922,handshake,0.07,1
2025-09-17T21:32:05.774114,handshake,0.04,1
2025-09-17T21:32:05.787196,handshake,0.05,1
2025-09-17T21:32:05.783799,handshake,0.04,1
2025-09-17T21:32:05.782645,handshake,0.07,1
2025-09-17T21:32:05.787751,handshake,0.04,1
2025-09-17T21:32:05.790376,handshake,0.06,1
2025-09-17T21:32:05.801009,handshake,0.06,1
2025-09-17T21:32:05.801920,handshake,0.05,1
2025-09-17T21:32:05.798957,handshake,0.06,1
2025-09-17T21:32:05.809010,handshake,0.04,1
2025-09-17T21:32:05.813718,handshake,0.07,1
2025-09-17T21:32:05.824956,handshake,0.04,1
2025-09-17T21:32:05.821173,handshake,0.06,1
2025-09-17T21:32:05.826443,handshake,0.04,1
2025-09-17T21:32:05.831937,handshake,0.04,1
2025-09-17T21:32:05.842183,handshake,0.04,1
2025-09-17T21:32:05.844621,handshake,0.05,1
2025-09-17T21:32:05.842567,handshake,0.04,1
2025-09-17T21:32:05.846577,handshake,0.05,1
2025-09-17T21:32:05.848947,handshake,0.05,1
2025-09-17T21:32:05.883656,handshake,0.07,1
2025-09-17T21:32:05.874421,handshake,0.06,1
2025-09-17T21:32:05.873188,handshake,0.09,1
2025-09-17T21:32:05.894106,handshake,0.05,1
2025-09-17T21:32:05.859123,handshake,0.06,1
2025-09-17T21:32:05.879272,handshake,0.04,1
