timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:30:56.188132,handshake,218.63,0
timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:30:56.187822,handshake,222.47,0
2025-09-17T20:30:56.192648,handshake,220.28,0
2025-09-17T20:30:56.191711,handshake,222.83,0
2025-09-17T20:30:56.196379,handshake,242.04,0
2025-09-17T20:30:56.197313,handshake,214.76,0
2025-09-17T20:30:56.198983,handshake,217.91,0
2025-09-17T20:30:56.199987,handshake,229.95,0
2025-09-17T20:30:56.201818,handshake,233.81,0
2025-09-17T20:30:56.203469,handshake,228.77,0
2025-09-17T20:30:56.206691,handshake,217.44,0
2025-09-17T20:30:56.206983,handshake,224.48,0
2025-09-17T20:30:56.209567,handshake,234.52,0
2025-09-17T20:30:56.223119,handshake,237.56,0
2025-09-17T20:30:56.236817,handshake,205.56,0
2025-09-17T20:30:56.257447,handshake,0.03,1
2025-09-17T20:30:56.228255,handshake,218.38,0
2025-09-17T20:30:56.210364,handshake,222.37,0
2025-09-17T20:30:56.216833,handshake,229.55,0
2025-09-17T20:30:56.216560,handshake,242.68,0
2025-09-17T20:30:56.223861,handshake,230.36,0
2025-09-17T20:30:56.213924,handshake,228.77,0
2025-09-17T20:30:56.230787,handshake,213.36,0
2025-09-17T20:30:56.225515,handshake,213.47,0
2025-09-17T20:30:56.223337,handshake,220.22,0
2025-09-17T20:30:56.237221,handshake,204.40,0
2025-09-17T20:30:56.238686,handshake,0.03,1
2025-09-17T20:30:56.249425,handshake,0.02,1
2025-09-17T20:30:56.237683,handshake,262.67,0
2025-09-17T20:30:56.231302,handshake,214.79,0
2025-09-17T20:30:56.237093,handshake,210.45,0
2025-09-17T20:30:56.213343,handshake,209.30,0
2025-09-17T20:30:56.235315,handshake,203.34,0
2025-09-17T20:30:56.236667,handshake,205.67,0
2025-09-17T20:30:56.230009,handshake,219.44,0
2025-09-17T20:30:56.248172,handshake,0.03,1
2025-09-17T20:30:56.214115,handshake,219.52,0
2025-09-17T20:30:56.229045,handshake,219.40,0
2025-09-17T20:30:56.226624,handshake,257.37,0
2025-09-17T20:30:56.228833,handshake,212.36,0
2025-09-17T20:30:56.253031,handshake,0.04,1
2025-09-17T20:30:56.246862,handshake,0.05,1
2025-09-17T20:30:56.225234,handshake,213.18,0
2025-09-17T20:30:56.240364,handshake,0.03,1
2025-09-17T20:30:56.229415,handshake,210.55,0
2025-09-17T20:30:56.252306,handshake,0.02,1
2025-09-17T20:30:56.240265,handshake,0.05,1
2025-09-17T20:30:56.232488,handshake,207.40,0
2025-09-17T20:30:56.251349,handshake,0.02,1
2025-09-17T20:30:56.247905,handshake,0.03,1
2025-09-17T20:30:56.227546,handshake,211.79,0
2025-09-17T20:30:56.244357,handshake,0.02,1
2025-09-17T20:30:56.235805,handshake,206.71,0
2025-09-17T20:30:56.232727,handshake,204.38,0
2025-09-17T20:30:56.256599,handshake,0.02,1
2025-09-17T20:30:56.251081,handshake,0.05,1
2025-09-17T20:30:56.216073,handshake,242.90,0
2025-09-17T20:30:56.254916,handshake,0.02,1
2025-09-17T20:30:56.232009,handshake,208.31,0
2025-09-17T20:30:56.253278,handshake,0.04,1
2025-09-17T20:30:56.219637,handshake,213.25,0
2025-09-17T20:30:56.219000,handshake,223.39,0
2025-09-17T20:30:56.219171,handshake,220.47,0
2025-09-17T20:30:56.230146,handshake,225.19,0
2025-09-17T20:30:56.252037,handshake,0.02,1
2025-09-17T20:30:56.231491,handshake,208.16,0
2025-09-17T20:30:56.224820,handshake,227.79,0
2025-09-17T20:30:56.239427,handshake,0.05,1
2025-09-17T20:30:56.243326,handshake,0.03,1
2025-09-17T20:30:56.247567,handshake,0.03,1
2025-09-17T20:30:56.256998,handshake,0.03,1
2025-09-17T20:30:56.219336,handshake,218.47,0
2025-09-17T20:30:56.216210,handshake,228.26,0
2025-09-17T20:30:56.216417,handshake,220.58,0
2025-09-17T20:30:56.249558,handshake,0.02,1
2025-09-17T20:30:56.227778,handshake,269.24,0
2025-09-17T20:30:56.222011,handshake,226.98,0
2025-09-17T20:30:56.239839,handshake,0.02,1
2025-09-17T20:30:56.217800,handshake,228.42,0
2025-09-17T20:30:56.245449,handshake,0.03,1
2025-09-17T20:30:56.212447,handshake,224.74,0
2025-09-17T20:30:56.247003,handshake,0.03,1
2025-09-17T20:30:56.235181,handshake,204.49,0
2025-09-17T20:30:56.249681,handshake,0.02,1
2025-09-17T20:30:56.248513,handshake,0.04,1
2025-09-17T20:30:56.235657,handshake,204.66,0
2025-09-17T20:30:56.255023,handshake,0.02,1
2025-09-17T20:30:56.243478,handshake,0.02,1
2025-09-17T20:30:56.227990,handshake,214.16,0
2025-09-17T20:30:56.259032,handshake,0.02,1
2025-09-17T20:30:56.249072,handshake,0.03,1
2025-09-17T20:30:56.240753,handshake,0.02,1
2025-09-17T20:30:56.241865,handshake,0.02,1
2025-09-17T20:30:56.219965,handshake,236.28,0
2025-09-17T20:30:56.241254,handshake,0.03,1
2025-09-17T20:30:56.230658,handshake,212.89,0
2025-09-17T20:30:56.235942,handshake,207.33,0
2025-09-17T20:30:56.251221,handshake,0.02,1
2025-09-17T20:30:56.256146,handshake,0.02,1
2025-09-17T20:30:56.245596,handshake,0.03,1
2025-09-17T20:30:56.237343,handshake,202.83,0
2025-09-17T20:30:56.221699,handshake,230.38,0
2025-09-17T20:30:56.236047,handshake,205.48,0
2025-09-17T20:30:56.236389,handshake,204.72,0
2025-09-17T20:30:56.246530,handshake,0.03,1
2025-09-17T20:30:56.224984,handshake,217.72,0
2025-09-17T20:30:56.212869,handshake,239.28,0
2025-09-17T20:30:56.228126,handshake,215.62,0
2025-09-17T20:30:56.254163,handshake,0.02,1
2025-09-17T20:30:56.249261,handshake,0.02,1
2025-09-17T20:30:56.251469,handshake,0.02,1
2025-09-17T20:30:56.239578,handshake,0.04,1
2025-09-17T20:30:56.257177,handshake,0.02,1
2025-09-17T20:30:56.258190,handshake,0.02,1
2025-09-17T20:30:56.253602,handshake,0.03,1
2025-09-17T20:30:56.215660,handshake,232.83,0
2025-09-17T20:30:56.237799,handshake,0.04,1
2025-09-17T20:30:56.227386,handshake,217.81,0
2025-09-17T20:30:56.231884,handshake,205.59,0
2025-09-17T20:30:56.241638,handshake,0.02,1
2025-09-17T20:30:56.216679,handshake,268.58,0
2025-09-17T20:30:56.215960,handshake,230.66,0
2025-09-17T20:30:56.236308,handshake,204.43,0
2025-09-17T20:30:56.245743,handshake,0.03,1
2025-09-17T20:30:56.242979,handshake,0.02,1
2025-09-17T20:30:56.234632,handshake,205.75,0
2025-09-17T20:30:56.243959,handshake,0.02,1
2025-09-17T20:30:56.250925,handshake,0.02,1
2025-09-17T20:30:56.258739,handshake,0.02,1
2025-09-17T20:30:56.242757,handshake,0.02,1
2025-09-17T20:30:56.248651,handshake,0.05,1
2025-09-17T20:30:56.230419,handshake,207.65,0
2025-09-17T20:30:56.254642,handshake,0.02,1
2025-09-17T20:30:56.242504,handshake,0.02,1
2025-09-17T20:30:56.233937,handshake,206.60,0
2025-09-17T20:30:56.243163,handshake,0.02,1
2025-09-17T20:30:56.250792,handshake,0.03,1
2025-09-17T20:30:56.232906,handshake,209.52,0
2025-09-17T20:30:56.225702,handshake,236.24,0
2025-09-17T20:30:56.229609,handshake,205.78,0
2025-09-17T20:30:56.250092,handshake,0.02,1
2025-09-17T20:30:56.238520,handshake,0.03,1
2025-09-17T20:30:56.251713,handshake,0.02,1
2025-09-17T20:30:56.242636,handshake,0.02,1
2025-09-17T20:30:56.222457,handshake,212.48,0
2025-09-17T20:30:56.251859,handshake,0.02,1
2025-09-17T20:30:56.254465,handshake,0.02,1
2025-09-17T20:30:56.256427,handshake,0.02,1
2025-09-17T20:30:56.259173,handshake,0.02,1
2025-09-17T20:30:56.244868,handshake,0.02,1
2025-09-17T20:30:56.228529,handshake,227.53,0
2025-09-17T20:30:56.248020,handshake,0.04,1
2025-09-17T20:30:56.243756,handshake,0.02,1
2025-09-17T20:30:56.248331,handshake,0.04,1
2025-09-17T20:30:56.235535,handshake,204.69,0
2025-09-17T20:30:56.232362,handshake,205.89,0
2025-09-17T20:30:56.242249,handshake,0.02,1
2025-09-17T20:30:56.259302,handshake,0.02,1
2025-09-17T20:30:56.247417,handshake,0.04,1
2025-09-17T20:30:56.252460,handshake,0.05,1
2025-09-17T20:30:56.241114,handshake,0.04,1
2025-09-17T20:30:56.222810,handshake,228.77,0
2025-09-17T20:30:56.238979,handshake,0.02,1
2025-09-17T20:30:56.239159,handshake,0.03,1
2025-09-17T20:30:56.228695,handshake,229.74,0
2025-09-17T20:30:56.233315,handshake,206.32,0
2025-09-17T20:30:56.257300,handshake,0.03,1
2025-09-17T20:30:56.236960,handshake,205.38,0
2025-09-17T20:30:56.251606,handshake,0.02,1
2025-09-17T20:30:56.218815,handshake,241.24,0
2025-09-17T20:30:56.258035,handshake,0.02,1
2025-09-17T20:30:56.234895,handshake,206.17,0
2025-09-17T20:30:56.255935,handshake,0.02,1
2025-09-17T20:30:56.224259,handshake,220.14,0
2025-09-17T20:30:56.255552,handshake,0.02,1
2025-09-17T20:30:56.231625,handshake,210.85,0
2025-09-17T20:30:56.253168,handshake,0.03,1
2025-09-17T20:30:56.249935,handshake,0.02,1
2025-09-17T20:30:56.241519,handshake,0.02,1
2025-09-17T20:30:56.234094,handshake,205.23,0
2025-09-17T20:30:56.230959,handshake,216.75,0
2025-09-17T20:30:56.229747,handshake,211.41,0
2025-09-17T20:30:56.234385,handshake,205.89,0
2025-09-17T20:30:56.246105,handshake,0.04,1
2025-09-17T20:30:56.235429,handshake,205.54,0
2025-09-17T20:30:56.245942,handshake,0.03,1
2025-09-17T20:30:56.229893,handshake,210.27,0
2025-09-17T20:30:56.259412,handshake,0.02,1
2025-09-17T20:30:56.225118,handshake,233.69,0
2025-09-17T20:30:56.238206,handshake,0.02,1
2025-09-17T20:30:56.256849,handshake,0.06,1
2025-09-17T20:30:56.252877,handshake,0.03,1
2025-09-17T20:30:56.250240,handshake,0.03,1
2025-09-17T20:30:56.247278,handshake,0.04,1
2025-09-17T20:30:56.225403,handshake,221.93,0
2025-09-17T20:30:56.242380,handshake,0.02,1
2025-09-17T20:30:56.254027,handshake,0.04,1
2025-09-17T20:30:56.255158,handshake,0.02,1
2025-09-17T20:30:56.232608,handshake,204.98,0
2025-09-17T20:30:56.233797,handshake,205.23,0
2025-09-17T20:30:56.250659,handshake,0.03,1
2025-09-17T20:30:56.241387,handshake,0.02,1
2025-09-17T20:30:56.244589,handshake,0.02,1
2025-09-17T20:30:56.258324,handshake,0.02,1
2025-09-17T20:30:56.253739,handshake,0.04,1
2025-09-17T20:30:56.243610,handshake,0.02,1
2025-09-17T20:30:56.234509,handshake,204.98,0
2025-09-17T20:30:56.237457,handshake,213.09,0
2025-09-17T20:30:56.258898,handshake,0.02,1
2025-09-17T20:30:56.245288,handshake,0.03,1
2025-09-17T20:30:56.233156,handshake,204.32,0
2025-09-17T20:30:56.240501,handshake,0.03,1
2025-09-17T20:30:56.233468,handshake,205.51,0
2025-09-17T20:30:56.244702,handshake,0.02,1
2025-09-17T20:30:56.242112,handshake,0.02,1
2025-09-17T20:30:56.239699,handshake,0.03,1
2025-09-17T20:30:56.248947,handshake,0.05,1
2025-09-17T20:30:56.248808,handshake,0.03,1
2025-09-17T20:30:56.256303,handshake,0.02,1
2025-09-17T20:30:56.255441,handshake,0.02,1
2025-09-17T20:30:56.237925,handshake,0.03,1
2025-09-17T20:30:56.246385,handshake,0.03,1
2025-09-17T20:30:56.255804,handshake,0.03,1
2025-09-17T20:30:56.246706,handshake,0.03,1
2025-09-17T20:30:56.257579,handshake,0.02,1
2025-09-17T20:30:56.234765,handshake,204.61,0
