Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,handshake,6764,0,410.0,414.2572031023071,255.3485250000449,843.3660949999648,61.66780011827321,114.87799998973114,0.0,410,440,460,470,500,530,560,590,670,840,840
,Aggregated,6764,0,410.0,414.2572031023071,255.3485250000449,843.3660949999648,61.66780011827321,114.87799998973114,0.0,410,440,460,470,500,530,560,590,670,840,840
