timestamp,cpu_percent,rss_bytes
2025-09-17T20:26:34.766865,0.00,47456256
2025-09-17T20:26:35.772635,0.00,47456256
2025-09-17T20:26:36.776997,1.00,47456256
2025-09-17T20:26:37.782745,69.60,51376128
2025-09-17T20:26:38.801089,116.90,53809152
2025-09-17T20:26:39.873108,108.20,53755904
2025-09-17T20:26:40.896373,113.40,51576832
2025-09-17T20:26:41.901989,134.20,51638272
2025-09-17T20:26:42.913554,121.60,54112256
2025-09-17T20:26:43.932068,117.80,51654656
2025-09-17T20:26:44.999718,112.40,51605504
2025-09-17T20:26:46.021755,109.60,51638272
2025-09-17T20:26:47.040661,117.80,54095872
2025-09-17T20:26:48.067068,118.90,51662848
2025-09-17T20:26:49.084251,112.10,54059008
2025-09-17T20:26:50.161550,114.20,55865344
2025-09-17T20:26:51.196885,116.90,51929088
2025-09-17T20:26:52.251344,113.80,53710848
2025-09-17T20:26:53.277647,116.90,52158464
2025-09-17T20:26:54.295031,111.10,53911552
2025-09-17T20:26:55.319280,111.30,54153216
2025-09-17T20:26:56.352075,114.20,55803904
2025-09-17T20:26:57.377857,118.00,53792768
2025-09-17T20:26:58.406248,111.80,52092928
2025-09-17T20:26:59.463490,112.60,51691520
2025-09-17T20:27:00.523800,111.30,56233984
2025-09-17T20:27:01.584028,108.50,53825536
2025-09-17T20:27:02.602644,113.60,53776384
2025-09-17T20:27:03.639172,111.90,56066048
2025-09-17T20:27:04.663063,102.60,52072448
2025-09-17T20:27:05.703377,104.80,53927936
2025-09-17T20:27:06.738571,114.00,53919744
2025-09-17T20:27:07.797946,107.60,53526528
2025-09-17T20:27:08.816834,108.90,55779328
2025-09-17T20:27:09.845391,115.70,53690368
2025-09-17T20:27:10.850247,104.50,56102912
2025-09-17T20:27:11.958315,102.00,51474432
2025-09-17T20:27:12.983515,109.30,53747712
2025-09-17T20:27:14.012278,109.80,51687424
2025-09-17T20:27:15.045629,112.30,51740672
2025-09-17T20:27:16.067413,101.80,51666944
2025-09-17T20:27:17.090300,111.40,56078336
2025-09-17T20:27:18.121277,105.70,55918592
2025-09-17T20:27:19.290515,105.20,51544064
2025-09-17T20:27:20.332006,115.20,51544064
2025-09-17T20:27:21.342298,96.00,57901056
2025-09-17T20:27:22.381497,110.60,57860096
2025-09-17T20:27:23.421558,98.10,57692160
2025-09-17T20:27:24.511366,120.20,53932032
2025-09-17T20:27:25.536462,115.10,54079488
2025-09-17T20:27:26.557726,105.70,51523584
2025-09-17T20:27:27.565085,110.20,56082432
2025-09-17T20:27:28.599052,122.80,52101120
2025-09-17T20:27:29.629169,105.80,53833728
2025-09-17T20:27:30.657351,119.60,51998720
2025-09-17T20:27:31.682120,106.40,56176640
2025-09-17T20:27:32.711073,113.50,51646464
2025-09-17T20:27:33.725771,107.40,51478528
2025-09-17T20:27:34.749029,117.30,53673984
2025-09-17T20:27:35.770633,117.50,60067840
2025-09-17T20:27:36.789755,95.20,51474432
