timestamp,endpoint,latency_ms,cache_hit
2025-09-17T20:34:03.897491,handshake,213.87,0
2025-09-17T20:34:03.896920,handshake,217.89,0
2025-09-17T20:34:03.898898,handshake,223.86,0
2025-09-17T20:34:03.906063,handshake,233.16,0
2025-09-17T20:34:03.908992,handshake,222.41,0
2025-09-17T20:34:03.909775,handshake,232.26,0
2025-09-17T20:34:03.911634,handshake,219.22,0
2025-09-17T20:34:03.911059,handshake,232.32,0
2025-09-17T20:34:03.918351,handshake,217.03,0
2025-09-17T20:34:03.917141,handshake,213.87,0
2025-09-17T20:34:03.921238,handshake,211.71,0
2025-09-17T20:34:03.922765,handshake,209.43,0
2025-09-17T20:34:03.923430,handshake,211.27,0
2025-09-17T20:34:03.924652,handshake,208.87,0
2025-09-17T20:34:03.949116,handshake,214.60,0
2025-09-17T20:34:03.936328,handshake,212.80,0
2025-09-17T20:34:03.969412,handshake,221.61,0
2025-09-17T20:34:03.991719,handshake,222.10,0
2025-09-17T20:34:03.986279,handshake,210.91,0
2025-09-17T20:34:04.012269,handshake,212.74,0
2025-09-17T20:34:04.002385,handshake,213.29,0
2025-09-17T20:34:03.993328,handshake,214.45,0
2025-09-17T20:34:04.008165,handshake,218.96,0
2025-09-17T20:34:04.031101,handshake,219.30,0
2025-09-17T20:34:04.023126,handshake,212.31,0
2025-09-17T20:34:04.041750,handshake,212.63,0
2025-09-17T20:34:04.034889,handshake,213.96,0
2025-09-17T20:34:04.032833,handshake,212.81,0
2025-09-17T20:34:04.039268,handshake,213.50,0
2025-09-17T20:34:04.056416,handshake,221.61,0
2025-09-17T20:34:04.052432,handshake,215.66,0
2025-09-17T20:34:04.058323,handshake,220.11,0
2025-09-17T20:34:04.057628,handshake,233.88,0
2025-09-17T20:34:04.058862,handshake,227.92,0
2025-09-17T20:34:04.061202,handshake,222.00,0
2025-09-17T20:34:04.060448,handshake,216.57,0
2025-09-17T20:34:04.062212,handshake,213.18,0
2025-09-17T20:34:04.071266,handshake,219.53,0
2025-09-17T20:34:04.076036,handshake,215.32,0
2025-09-17T20:34:04.070505,handshake,230.89,0
2025-09-17T20:34:04.073373,handshake,229.61,0
2025-09-17T20:34:04.078245,handshake,218.96,0
2025-09-17T20:34:04.079042,handshake,216.81,0
2025-09-17T20:34:04.089109,handshake,217.81,0
2025-09-17T20:34:04.094585,handshake,216.46,0
2025-09-17T20:34:04.093228,handshake,213.14,0
2025-09-17T20:34:04.098091,handshake,228.93,0
2025-09-17T20:34:04.097225,handshake,214.70,0
2025-09-17T20:34:04.102956,handshake,214.45,0
2025-09-17T20:34:04.096049,handshake,219.69,0
2025-09-17T20:34:04.164376,handshake,217.57,0
2025-09-17T20:34:04.169414,handshake,214.09,0
2025-09-17T20:34:04.173355,handshake,210.70,0
2025-09-17T20:34:04.202271,handshake,220.96,0
2025-09-17T20:34:04.200561,handshake,229.85,0
2025-09-17T20:34:04.207125,handshake,230.93,0
2025-09-17T20:34:04.209651,handshake,221.93,0
2025-09-17T20:34:04.217003,handshake,217.68,0
2025-09-17T20:34:04.246132,handshake,221.77,0
2025-09-17T20:34:04.258754,handshake,213.11,0
2025-09-17T20:34:04.273210,handshake,222.36,0
2025-09-17T20:34:04.281962,handshake,213.46,0
2025-09-17T20:34:04.268382,handshake,235.04,0
2025-09-17T20:34:04.295163,handshake,215.28,0
2025-09-17T20:34:04.307179,handshake,212.71,0
2025-09-17T20:34:04.316623,handshake,214.82,0
2025-09-17T20:34:04.314580,handshake,220.92,0
2025-09-17T20:34:04.332998,handshake,207.21,0
2025-09-17T20:34:04.335605,handshake,216.84,0
2025-09-17T20:34:04.405179,handshake,222.84,0
