Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,handshake,5077,0,3100.0,4360.999209471345,241.7546419997052,21119.819868000377,61.67086862320268,84.0613995941356,0.0,3100,3600,3800,3900,8000,18000,19000,19000,20000,21000,21000
,Aggregated,5077,0,3100.0,4360.999209471345,241.7546419997052,21119.819868000377,61.67086862320268,84.0613995941356,0.0,3100,3600,3800,3900,8000,18000,19000,19000,20000,21000,21000
