timestamp,cpu_percent,rss_bytes
2025-09-17T20:34:00.601498,0.00,79417344
2025-09-17T20:34:01.610893,1.00,79417344
2025-09-17T20:34:02.614488,0.00,79417344
2025-09-17T20:34:03.619164,0.00,79417344
2025-09-17T20:34:04.630330,106.30,85643264
2025-09-17T20:34:05.747437,91.70,92012544
2025-09-17T20:34:06.802366,119.40,80105472
2025-09-17T20:34:07.849664,116.50,84463616
2025-09-17T20:34:08.935678,126.10,84475904
2025-09-17T20:34:09.990668,122.30,82722816
2025-09-17T20:34:11.020280,119.50,85188608
2025-09-17T20:34:12.099056,114.90,86294528
2025-09-17T20:34:13.141718,47.00,86564864
2025-09-17T20:34:14.203740,0.90,86564864
2025-09-17T20:34:15.207304,0.00,86564864
2025-09-17T20:34:16.210883,0.00,86564864
2025-09-17T20:34:17.214825,0.00,86564864
2025-09-17T20:34:18.221083,0.00,86564864
2025-09-17T20:34:19.225667,1.00,86564864
2025-09-17T20:34:20.231527,0.00,86564864
2025-09-17T20:34:21.236516,0.00,86564864
2025-09-17T20:34:22.240400,0.00,86564864
2025-09-17T20:34:23.243786,0.00,86564864
2025-09-17T20:34:24.248278,0.00,86564864
2025-09-17T20:34:25.252697,0.00,86564864
2025-09-17T20:34:26.256646,0.00,86564864
2025-09-17T20:34:27.261922,140.30,82415616
2025-09-17T20:34:28.327942,101.30,81907712
2025-09-17T20:34:29.439365,77.40,88559616
2025-09-17T20:34:30.484345,119.60,84926464
2025-09-17T20:34:31.546341,128.10,87416832
2025-09-17T20:34:32.587262,126.30,83419136
2025-09-17T20:34:33.631135,117.80,85925888
2025-09-17T20:34:34.667854,116.70,82046976
2025-09-17T20:34:35.758205,122.00,82436096
2025-09-17T20:34:36.844822,117.80,83222528
2025-09-17T20:34:37.900947,125.00,85639168
2025-09-17T20:34:38.964380,119.40,92303360
2025-09-17T20:34:40.019746,139.30,93216768
2025-09-17T20:34:41.089434,115.90,89169920
2025-09-17T20:34:42.145398,126.00,89763840
2025-09-17T20:34:43.214203,121.60,88125440
2025-09-17T20:34:44.246725,117.20,86077440
2025-09-17T20:34:45.282452,119.70,88723456
2025-09-17T20:34:46.315491,117.10,91336704
2025-09-17T20:34:47.352152,119.60,92168192
2025-09-17T20:34:48.393093,121.00,90546176
2025-09-17T20:34:49.439031,129.10,95170560
2025-09-17T20:34:50.485829,122.30,98119680
2025-09-17T20:34:51.551194,120.10,100884480
2025-09-17T20:34:52.633659,118.30,101502976
2025-09-17T20:34:53.682280,123.00,99520512
2025-09-17T20:34:54.751973,126.20,97255424
2025-09-17T20:34:55.846153,159.00,97308672
2025-09-17T20:34:56.909449,122.30,101511168
2025-09-17T20:34:57.984502,119.10,101978112
2025-09-17T20:34:59.030428,119.50,98070528
2025-09-17T20:35:00.099222,117.90,93773824
2025-09-17T20:35:01.127277,125.50,94179328
2025-09-17T20:35:02.177725,129.50,98930688
2025-09-17T20:35:03.242599,121.20,97951744
2025-09-17T20:35:04.256520,70.00,87461888
